date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/9/23,sh.000001,3278.8358,3289.7624,3264.8907,3279.7105,3274.3015,16917806800,2.40742E+11,0.165196,0.087794228
2020/9/24,sh.000001,3262.879,3265.3451,3221.2365,3223.1764,3279.7105,20673601100,2.5826E+11,-1.723753,0.076036453
2020/9/25,sh.000001,3234.3739,3239.4662,3208.0349,3219.4179,3223.1764,16482241900,2.20674E+11,-0.116609,0.155949335
2020/9/28,sh.000001,3224.9769,3238.1825,3210.8925,3217.5346,3219.4179,15598278300,2.09672E+11,-0.058498,0.071792195
2020/9/29,sh.000001,3231.8551,3242.7937,3219.7902,3224.3593,3217.5346,15134987000,2.07308E+11,0.21211,0.099877813
2020/9/30,sh.000001,3232.7104,3244.9134,3202.3435,3218.0521,3224.3593,15350445700,2.05763E+11,-0.195611,0.187625723
2020/10/9,sh.000001,3262.6105,3280.5124,3260.1873,3272.0762,3218.0521,18832564800,2.64171E+11,1.678783,0.111297675
2020/10/12,sh.000001,3287.3281,3359.1526,3286.1111,3358.4652,3272.0762,25962240800,3.557E+11,2.640189,0.090361397
2020/10/13,sh.000001,3353.1213,3361.8315,3334.4989,3359.7499,3358.4652,20492610300,2.88506E+11,0.038253,0.109880497
2020/10/14,sh.000001,3353.6247,3353.6247,3332.9635,3340.7782,3359.7499,19865938200,2.8116E+11,-0.564676,0.090164457
2020/10/15,sh.000001,3342.9222,3354.5784,3330.0014,3332.1832,3340.7782,19103128200,2.63849E+11,-0.257275,0.093566507
2020/10/16,sh.000001,3334.4568,3348.9543,3319.11,3336.3582,3332.1832,19429542100,2.53448E+11,0.125293,0.085744389
2020/10/19,sh.000001,3351.0961,3371.0862,3307.8407,3312.6671,3336.3582,21230354000,2.83883E+11,-0.710089,0.084789804
2020/10/20,sh.000001,3307.1498,3328.1029,3293.7662,3328.1029,3312.6671,16508476200,2.27823E+11,0.465963,0.093454115
2020/10/21,sh.000001,3332.147,3332.147,3304.1693,3325.0247,3328.1029,17763211500,2.46848E+11,-0.092491,0.070577899
2020/10/22,sh.000001,3315.8206,3320.8787,3281.3662,3312.5005,3325.0247,16594998700,2.36428E+11,-0.376665,0.081901059
2020/10/23,sh.000001,3308.1581,3326.0489,3276.6197,3277.9972,3312.5005,17420898200,2.49913E+11,-1.041609,0.079812379
2020/10/26,sh.000001,3258.7028,3264.4464,3226.6018,3251.1188,3277.9972,16773179500,2.35462E+11,-0.819964,0.081246518
2020/10/27,sh.000001,3240.7395,3258.3369,3235.5443,3254.3157,3251.1188,14911556600,2.17487E+11,0.098332,0.088067177
2020/10/28,sh.000001,3256.2225,3275.8714,3238.382,3269.238,3254.3157,17318196500,2.56213E+11,0.458539,0.08334373
2020/10/29,sh.000001,3235.7647,3289.7655,3231.1243,3272.7274,3269.238,18470358900,2.78606E+11,0.106734,0.113136593
2020/10/30,sh.000001,3278.6312,3279.8563,3219.4216,3224.5325,3272.7274,23018880300,3.28917E+11,-1.472622,0.080582003
2020/11/2,sh.000001,3228.715,3242.8041,3209.9094,3225.1196,3224.5325,22677913700,3.25322E+11,0.018207,0.120727533
2020/11/3,sh.000001,3239.8063,3278.3806,3237.8539,3271.0744,3225.1196,21529786400,3.0373E+11,1.424902,0.145778833
2020/11/4,sh.000001,3273.4326,3286.6212,3254.1113,3277.4402,3271.0744,18851412800,2.70724E+11,0.194609,0.075298925
2020/11/5,sh.000001,3305.5798,3320.408,3291.6,3320.1333,3277.4402,22680146200,3.16293E+11,1.302636,0.116490061
2020/11/6,sh.000001,3326.4645,3326.4645,3292.1507,3312.159,3320.1333,23486413200,3.25485E+11,-0.24018,0.210273828
2020/11/9,sh.000001,3329.4285,3380.8235,3329.4285,3373.7337,3312.159,31021977100,4.29949E+11,1.85905,0.109413019
2020/11/10,sh.000001,3387.6219,3387.6219,3346.1715,3360.1485,3373.7337,27870111300,3.90008E+11,-0.402676,0.084270961
2020/11/11,sh.000001,3354.0247,3365.836,3339.0407,3342.2025,3360.1485,27120465300,3.55802E+11,-0.534084,0.087904022
2020/11/12,sh.000001,3344.4562,3350.2848,3329.485,3338.6788,3342.2025,21650130900,2.86927E+11,-0.10543,0.088445738
2020/11/13,sh.000001,3327.2293,3327.2293,3291.6425,3310.1046,3338.6788,22789836400,3.01528E+11,-0.855854,0.100708762
2020/11/16,sh.000001,3325.6209,3346.9692,3313.6469,3346.9692,3310.1046,27959376100,3.33751E+11,1.113699,0.109063775
2020/11/17,sh.000001,3347.1513,3347.6979,3323.9506,3339.895,3346.9692,28363247900,3.53623E+11,-0.211361,0.097403262
2020/11/18,sh.000001,3337.3315,3358.8938,3333.9916,3347.3034,3339.895,28753125900,3.58745E+11,0.221815,0.0929102
2020/11/19,sh.000001,3339.0864,3367.3328,3330.4496,3363.0876,3347.3034,25326299200,3.1952E+11,0.47155,0.110715955
2020/11/20,sh.000001,3359.5966,3380.1489,3356.3086,3377.7267,3363.0876,26127121900,3.1266E+11,0.435288,0.106407802
2020/11/23,sh.000001,3384.1039,3431.6529,3377.9862,3414.4899,3377.7267,37387204700,4.31504E+11,1.088401,0.107514892
2020/11/24,sh.000001,3407.4087,3413.9263,3396.2436,3402.8225,3414.4899,30099414400,3.59506E+11,-0.341703,0.095519596
2020/11/25,sh.000001,3417.515,3423.4853,3362.3274,3362.3274,3402.8225,32211020700,3.83478E+11,-1.190044,0.086172803
2020/11/26,sh.000001,3360.0609,3371.4537,3344.2822,3369.7334,3362.3274,25588682200,3.17309E+11,0.220264,0.088406408
2020/11/27,sh.000001,3373.8434,3408.3071,3364.4919,3408.3071,3369.7334,28064989400,3.2607E+11,1.144711,0.083896521
2020/11/30,sh.000001,3418.1583,3456.7365,3391.7551,3391.7551,3408.3071,38498996800,4.54501E+11,-0.485637,0.105828568
2020/12/1,sh.000001,3388.9867,3457.6354,3386.9113,3451.9384,3391.7551,31618898000,3.85251E+11,1.7744,0.117696572
2020/12/2,sh.000001,3453.5181,3465.7288,3435.8712,3449.3805,3451.9384,31281111400,3.83341E+11,-0.0741,0.09746176
2020/12/3,sh.000001,3448.5403,3452.1612,3428.8044,3442.1359,3449.3805,29845993000,3.52422E+11,-0.210026,0.087832459
2020/12/4,sh.000001,3436.7291,3448.4036,3417.0484,3444.5814,3442.1359,25627670500,3.29393E+11,0.071046,0.09607685
2020/12/7,sh.000001,3446.6478,3449.5782,3414.3142,3416.6037,3444.5814,25452250800,3.36837E+11,-0.812224,0.074913829
2020/12/8,sh.000001,3417.6936,3428.6618,3403.0263,3410.1771,3416.6037,22690732800,3.04635E+11,-0.188099,0.118053906
2020/12/9,sh.000001,3416.0782,3422.536,3371.9156,3371.964,3410.1771,26074742400,3.39318E+11,-1.120561,0.073628376
2020/12/10,sh.000001,3365.731,3384.8875,3357.7531,3373.2758,3371.964,24730830400,3.21616E+11,0.038903,0.079302653
2020/12/11,sh.000001,3381.008,3383.1783,3325.172,3347.191,3373.2758,29861715800,3.79849E+11,-0.773278,0.073436151
2020/12/14,sh.000001,3349.534,3371.1291,3338.6263,3369.1201,3347.191,23980792600,3.16229E+11,0.655149,0.089847583
2020/12/15,sh.000001,3366.5813,3373.5579,3348.4192,3367.2326,3369.1201,22566740200,3.1529E+11,-0.056024,0.089810169
2020/12/16,sh.000001,3371.2632,3378.6626,3359.1705,3366.9832,3367.2326,22081397600,3.08823E+11,-0.007407,0.07108565
2020/12/17,sh.000001,3367.277,3406.1547,3354.0112,3404.8732,3366.9832,27546363100,3.6474E+11,1.12534,0.086687481
2020/12/18,sh.000001,3400.4855,3413.8134,3382.7508,3394.896,3404.8732,28099264100,3.54027E+11,-0.293027,0.071494482
2020/12/21,sh.000001,3394.3945,3423.6088,3381.1158,3420.5693,3394.896,28375979400,3.83899E+11,0.756232,0.110413473
2020/12/22,sh.000001,3410.9678,3415.7538,3353.8581,3356.7822,3420.5693,32303765400,4.322E+11,-1.864809,0.086720423
2020/12/23,sh.000001,3362.4721,3394.2089,3360.2019,3382.3195,3356.7822,29952352700,4.13255E+11,0.760767,0.08255526
2020/12/24,sh.000001,3382.193,3394.0746,3354.0215,3363.1133,3382.3195,27504445000,3.63321E+11,-0.567841,0.078492029
2020/12/25,sh.000001,3351.7901,3397.0066,3348.3453,3396.5626,3363.1133,29454689500,3.59094E+11,0.994593,0.104433728
2020/12/28,sh.000001,3396.359,3412.5193,3383.654,3397.2854,3396.5626,31618154200,3.9816E+11,0.02128,0.08287652
2020/12/29,sh.000001,3399.2939,3407.0884,3376.0876,3379.0362,3397.2854,31176918500,3.82103E+11,-0.53717,0.084934157
2020/12/30,sh.000001,3375.0086,3414.4539,3374.4156,3414.4527,3379.0362,29102354300,3.77542E+11,1.048124,0.097348397
2020/12/31,sh.000001,3419.7267,3474.9182,3419.7267,3473.0693,3414.4527,33567392600,4.50482E+11,1.71672,0.125586765
2021/1/4,sh.000001,3474.6793,3511.6554,3457.2061,3502.9584,3473.0693,38079080000,5.23368E+11,0.860596,0.117658479
2021/1/5,sh.000001,3492.1912,3528.6767,3484.7151,3528.6767,3502.9584,40799593400,5.68019E+11,0.734188,0.096745725
2021/1/6,sh.000001,3530.9072,3556.8022,3513.1262,3550.8767,3528.6767,37023092600,5.218E+11,0.629131,0.111060062
2021/1/7,sh.000001,3552.9087,3576.2046,3526.6174,3576.2046,3550.8767,40534822600,5.4571E+11,0.713286,0.07170656
2021/1/8,sh.000001,3577.6923,3588.0625,3544.8912,3570.1082,3576.2046,34555789600,5.02171E+11,-0.170471,0.096864426
