date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-12-08,sz.399001,14000.8657,14040.5013,13942.6630,13973.8919,13973.4819,29283603456,397072041871.5100,0.002934
2020-12-09,sz.399001,13998.6174,14017.3504,13710.8602,13716.5307,13973.8919,33648470929,452221666549.1400,-1.841729
2020-12-10,sz.399001,13672.0533,13814.8039,13621.1270,13731.3422,13716.5307,29083567922,387622157852.0400,0.107983
2020-12-11,sz.399001,13767.4781,13771.9648,13431.5545,13555.1445,13731.3422,34619340533,455089357170.5900,-1.283179
2020-12-14,sz.399001,13583.1949,13695.3226,13511.7790,13692.1325,13555.1445,29100130765,393547602621.4800,1.010598
2020-12-15,sz.399001,13682.2755,13783.0426,13641.7224,13763.3126,13692.1325,28475667106,394301187648.5700,0.519861
2020-12-16,sz.399001,13791.4148,13807.1751,13709.8040,13751.0908,13763.3126,29782815598,392160099961.1000,-0.088800
2020-12-17,sz.399001,13746.2809,13901.8302,13688.8326,13889.8663,13751.0908,33010124461,427010618503.9100,1.009196
2020-12-18,sz.399001,13911.8335,13939.9296,13806.6189,13854.1197,13889.8663,31286729859,417246480540.1000,-0.257357
2020-12-21,sz.399001,13858.6588,14134.8495,13819.7036,14134.8495,13854.1197,34392615276,480532160300.6400,2.026327
2020-12-22,sz.399001,14085.2860,14172.7675,13872.4986,13882.3026,14134.8495,38539343149,525440139571.6400,-1.786697
2020-12-23,sz.399001,13912.5186,14078.1314,13897.1108,14015.0229,13882.3026,36846949303,515807443681.4100,0.956040
2020-12-24,sz.399001,13998.3587,14048.6186,13867.6599,13915.5738,14015.0229,35696184259,462766411213.8100,-0.709589
2020-12-25,sz.399001,13879.2359,14017.0570,13835.5154,14017.0570,13915.5738,33825412481,434698020486.9500,0.729278
2020-12-28,sz.399001,14020.9523,14112.5856,13959.1429,14044.1005,14017.0570,37325254653,482909439036.9700,0.192933
2020-12-29,sz.399001,14042.7946,14082.4967,13915.8854,13970.2105,14044.1005,37160031942,477632727523.5600,-0.526128
2020-12-30,sz.399001,13970.4455,14208.6815,13968.0894,14201.5654,13970.2105,35191999131,469468396552.2000,1.656059
2020-12-31,sz.399001,14226.2842,14476.5477,14226.2842,14470.6832,14201.5654,37221726383,511265652033.1600,1.894987
2021-01-04,sz.399001,14516.1215,14859.0865,14486.2519,14827.4686,14470.6832,43549775923,641014135681.9900,2.465574
2021-01-05,sz.399001,14760.2525,15149.0965,14716.7892,15147.5693,14827.4686,45893476339,698425783002.2600,2.158836
2021-01-06,sz.399001,15221.4394,15295.0738,14987.3654,15187.6139,15147.5693,43324071836,645417439109.2800,0.264363
2021-01-07,sz.399001,15178.3476,15356.4035,15101.6671,15356.4035,15187.6139,46928407202,670794521589.7200,1.111364
2021-01-08,sz.399001,15402.7426,15453.1783,15162.7059,15319.2912,15356.4035,42006272822,630105126980.5400,-0.241673
2021-01-11,sz.399001,15353.0790,15420.6761,15011.5853,15115.3802,15319.2912,43945664406,684894785595.7800,-1.331073
2021-01-12,sz.399001,15053.8722,15460.0321,15020.2604,15460.0321,15115.3802,38686160155,604472560455.4300,2.280140
2021-01-13,sz.399001,15491.0659,15597.9698,15240.8992,15365.4279,15460.0321,43269729763,679695848826.3600,-0.611928
2021-01-14,sz.399001,15283.5569,15354.1221,15033.4725,15070.1285,15365.4279,39617247690,610092625290.5700,-1.921843
2021-01-15,sz.399001,15030.5372,15120.2722,14772.0632,15031.7035,15070.1285,36449833013,556135886555.5900,-0.254975
2021-01-18,sz.399001,14980.5049,15309.7901,14898.8796,15269.2724,15031.7035,36406940425,546464419968.7500,1.580452
2021-01-19,sz.399001,15278.5348,15314.0526,14954.3463,15003.9850,15269.2724,39512572920,573740834615.4100,-1.737394
2021-01-20,sz.399001,15023.7377,15246.7773,14958.2191,15223.3575,15003.9850,34028754497,518504526235.2100,1.462095
2021-01-21,sz.399001,15251.6686,15608.3841,15251.6686,15520.5980,15223.3575,41062780215,615802143138.6000,1.952529
2021-01-22,sz.399001,15508.9378,15632.3340,15381.6033,15628.7304,15520.5980,39616143973,628223686131.9000,0.696703
2021-01-25,sz.399001,15594.8102,15895.8839,15534.2497,15710.1930,15628.7304,40351691141,681044829587.5100,0.521236
2021-01-26,sz.399001,15637.3883,15637.3883,15328.4111,15352.4196,15710.1930,35029602005,577725665132.9200,-2.277333
2021-01-27,sz.399001,15328.8694,15446.8202,15107.0425,15413.8432,15352.4196,33837216736,526877852706.7600,0.400091
2021-01-28,sz.399001,15169.1035,15228.4961,14881.8037,14913.2053,15413.8432,35413517809,524006040755.3400,-3.247976
2021-01-29,sz.399001,15039.8923,15096.2520,14609.6419,14821.9946,14913.2053,36867023869,535659380486.1000,-0.611610
2021-02-01,sz.399001,14841.7134,15036.3846,14797.4130,15024.2443,14821.9946,33706664513,485262020032.9100,1.364524
2021-02-02,sz.399001,15057.4382,15341.4805,14981.3278,15335.6618,15024.2443,32995125306,516870366223.7900,2.072766
2021-02-03,sz.399001,15360.4207,15435.5310,15218.5729,15233.1493,15335.6618,34816674829,539994306810.3100,-0.668458
2021-02-04,sz.399001,15135.8501,15285.8770,14908.7556,15105.9390,15233.1493,35354602533,523754859589.7400,-0.835089
2021-02-05,sz.399001,15167.6392,15250.0951,14996.2878,15007.2950,15105.9390,31986707193,493715843656.7800,-0.653015
2021-02-08,sz.399001,15066.4555,15299.6533,14945.8436,15269.6266,15007.2950,28319424705,447009121272.9800,1.748027
2021-02-09,sz.399001,15330.3018,15635.3774,15275.3857,15630.5657,15269.6266,29417149291,465785937895.7600,2.363772
2021-02-10,sz.399001,15702.1990,16010.4048,15632.1353,15962.2497,15630.5657,28269118947,482674164202.7900,2.122022
2021-02-18,sz.399001,16275.9832,16293.0875,15697.7203,15767.4355,15962.2497,36845136917,601642414207.8400,-1.220468
2021-02-19,sz.399001,15660.4949,15840.1616,15443.2418,15823.1052,15767.4355,38997684711,557583155810.2500,0.353068
2021-02-22,sz.399001,15818.7660,15818.7660,15336.9510,15336.9510,15823.1052,49945871506,694092516388.5000,-3.072432
2021-02-23,sz.399001,15174.7177,15411.0278,15146.8870,15243.2519,15336.9510,40102575727,541901401012.3800,-0.610937
2021-02-24,sz.399001,15281.3964,15318.8463,14709.1273,14870.6646,15243.2519,39050601698,579471470767.9300,-2.444277
2021-02-25,sz.399001,15016.6284,15036.4197,14794.7293,14828.8003,14870.6646,35968005832,489437386951.0200,-0.281523
2021-02-26,sz.399001,14480.7416,14713.1169,14396.4462,14507.4453,14828.8003,34499218457,482350458853.9900,-2.167100
2021-03-01,sz.399001,14670.1122,14864.5816,14614.0136,14857.3439,14507.4453,34504781206,470711040195.6800,2.411855
2021-03-02,sz.399001,14958.2206,14987.0700,14616.1569,14751.1172,14857.3439,35685697649,489841817209.8500,-0.714978
2021-03-03,sz.399001,14679.8351,14932.3850,14612.8467,14932.3850,14751.1172,35507292384,447694766492.0200,1.228841
2021-03-04,sz.399001,14780.9048,14780.9048,14357.1911,14416.0600,14932.3850,39417820483,509805743762.1000,-3.457753
2021-03-05,sz.399001,14156.0125,14531.9858,14122.5941,14412.3120,14416.0600,38047606603,467595173186.4100,-0.025999
2021-03-08,sz.399001,14513.7854,14597.7487,13859.9500,13863.8136,14412.3120,40329321613,525427707580.1300,-3.805763
2021-03-09,sz.399001,13803.2475,13844.2262,13289.3783,13475.7177,13863.8136,42361410921,530551149233.1700,-2.799344
2021-03-10,sz.399001,13721.2357,13750.2629,13480.4219,13563.3391,13475.7177,32526874558,410172691044.5000,0.650217
2021-03-11,sz.399001,13598.2002,13904.4660,13535.2447,13866.3658,13563.3391,34587621307,434170293322.1600,2.234160
2021-03-12,sz.399001,13934.2341,13934.2341,13716.0138,13897.0258,13866.3658,36613736659,435021291935.5500,0.221111
2021-03-15,sz.399001,13793.5223,13793.5223,13389.9791,13520.0660,13897.0258,35106034524,425359357346.6800,-2.712521
2021-03-16,sz.399001,13574.5603,13652.5475,13439.7302,13642.9546,13520.0660,35558225051,403116685355.2200,0.908935
2021-03-17,sz.399001,13605.7759,13842.8754,13490.4239,13809.7674,13642.9546,34699041445,404206655365.8400,1.222703
2021-03-18,sz.399001,13850.6005,14003.7672,13832.6980,13963.9237,13809.7674,34547019220,420217650007.9900,1.116285
2021-03-19,sz.399001,13738.2077,13837.2285,13522.9370,13606.0016,13963.9237,35198066961,432120896517.0200,-2.563191
2021-03-22,sz.399001,13605.7035,13797.2995,13565.1677,13760.9655,13606.0016,36320737250,427360633526.4200,1.138938
2021-03-23,sz.399001,13754.8754,13794.4653,13506.1668,13607.2674,13760.9655,37817031554,445108965624.4200,-1.116914
2021-03-24,sz.399001,13529.9349,13651.8983,13378.8836,13407.3469,13607.2674,35716727057,417555746183.1200,-1.469219
2021-03-25,sz.399001,13318.9705,13489.2895,13252.2435,13421.1622,13407.3469,33704974852,385737421249.1700,0.103043
2021-03-26,sz.399001,13493.3577,13810.9651,13493.3577,13769.6826,13421.1622,33976911127,425554063618.8600,2.596797
2021-03-29,sz.399001,13802.5090,13895.6065,13684.4315,13771.2589,13769.6826,34703811472,429900787150.8000,0.011448
2021-03-30,sz.399001,13751.2075,13933.3192,13717.5858,13888.4383,13771.2589,34488971562,417726776643.6800,0.850898
2021-03-31,sz.399001,13870.7088,13870.7088,13678.6677,13778.6698,13888.4383,30812250198,373263166626.4900,-0.790359
2021-04-01,sz.399001,13812.6357,13992.7480,13808.3171,13979.6942,13778.6698,30368998935,365033055797.5400,1.458954
2021-04-02,sz.399001,14042.1317,14178.0989,14008.8518,14122.6128,13979.6942,31631698178,398764704529.6800,1.022330
2021-04-06,sz.399001,14176.2063,14194.3563,14045.9208,14083.3402,14122.6128,30675741052,373875296121.5700,-0.278083
2021-04-07,sz.399001,14100.8470,14100.8470,13856.9730,13979.3091,14083.3402,35367775504,416369113545.8300,-0.738682
2021-04-08,sz.399001,13906.8166,14037.4525,13845.1228,13989.9396,13979.3091,37192890799,419266361110.5200,0.076045
2021-04-09,sz.399001,13965.2092,13977.2795,13769.1943,13813.3099,13989.9396,33072618920,388245268145.6400,-1.262548
2021-04-12,sz.399001,13811.5865,13867.1566,13454.2657,13495.7174,13813.3099,35867060390,436821379633.3200,-2.299177
2021-04-13,sz.399001,13490.3921,13671.3593,13484.0023,13528.3132,13495.7174,33162488319,380941330793.4700,0.241527
2021-04-14,sz.399001,13550.8692,13756.7417,13550.8692,13738.0013,13528.3132,32949469082,385012038684.4600,1.549994
2021-04-15,sz.399001,13705.1345,13705.1345,13539.0737,13680.2690,13738.0013,33465303187,388071329410.5800,-0.420238
2021-04-16,sz.399001,13718.2333,13755.4461,13575.6215,13720.7433,13680.2690,35064491234,396213693036.4200,0.295859
2021-04-19,sz.399001,13714.3859,14121.2115,13667.7494,14117.7980,13720.7433,38647667126,493068326963.0600,2.893828
2021-04-20,sz.399001,14062.5044,14215.2787,14035.2264,14101.9028,14117.7980,37819740322,486649853245.9100,-0.112590
2021-04-21,sz.399001,14010.5945,14176.9502,13978.5660,14151.1453,14101.9028,33513615633,419614944270.6900,0.349190
2021-04-22,sz.399001,14219.2394,14244.4941,14091.1086,14209.4412,14151.1453,32413208564,423848279143.3000,0.411952
2021-04-23,sz.399001,14213.3585,14386.6172,14208.4015,14351.8559,14209.4412,34010540221,455601582403.7200,1.002254
2021-04-26,sz.399001,14419.8513,14529.4276,14212.2229,14224.4479,14351.8559,37489267163,520278499783.5300,-0.887746
2021-04-27,sz.399001,14211.5847,14266.5988,14106.8298,14264.0842,14224.4479,33265774982,437570594757.3700,0.278649
2021-04-28,sz.399001,14238.5639,14398.9611,14190.6375,14398.3808,14264.0842,31652402534,438490007819.5600,0.941502
2021-04-29,sz.399001,14416.8499,14516.2206,14330.0894,14464.0818,14398.3808,32137959901,450595467359.5000,0.456308
2021-04-30,sz.399001,14437.1692,14522.4562,14343.0611,14438.5675,14464.0818,33488423455,465326555468.4400,-0.176398
2021-05-06,sz.399001,14355.4049,14398.5799,14088.0408,14210.5960,14438.5675,34095493356,474974577840.0500,-1.578907
2021-05-07,sz.399001,14243.7144,14280.0424,13933.8083,13933.8083,14210.5960,37463394996,472803991473.2400,-1.947756
2021-05-10,sz.399001,13945.7777,14035.5991,13828.8197,13917.9664,13933.8083,37114852743,455282767993.6300,-0.113694
2021-05-11,sz.399001,13814.2751,13996.7001,13696.7275,13966.7856,13917.9664,38484465042,452944800955.3300,0.350764
2021-05-12,sz.399001,13922.1452,14078.3287,13872.1022,14064.8657,13966.7856,35088724353,421629933900.6800,0.702238
2021-05-13,sz.399001,13907.1840,14027.5524,13866.1114,13917.6501,14064.8657,37518928561,445291260167.0700,-1.046690
2021-05-14,sz.399001,13960.3341,14214.1350,13872.6306,14208.7832,13917.6501,39352237461,490585634325.7500,2.091827
2021-05-17,sz.399001,14234.7046,14538.7614,14234.7046,14456.5416,14208.7832,36843831549,505568803533.6500,1.743699
2021-05-18,sz.399001,14462.4067,14497.8993,14345.9881,14450.6035,14456.5416,31811062537,416061949704.1300,-0.041076
2021-05-19,sz.399001,14399.7634,14544.1992,14359.0189,14484.4546,14450.6035,33337309335,441515291333.5300,0.234254
2021-05-20,sz.399001,14455.6072,14582.4022,14431.7955,14535.0980,14484.4546,36352156138,474157465601.4900,0.349640
2021-05-21,sz.399001,14582.0656,14634.5952,14386.1233,14417.4572,14535.0980,33392499817,452011447776.6400,-0.809357
2021-05-24,sz.399001,14436.3570,14506.6072,14295.4764,14506.6072,14417.4572,34703586757,475065888487.0100,0.618348
2021-05-25,sz.399001,14533.9480,14862.1921,14509.7757,14846.4534,14506.6072,38090283500,534263800580.0200,2.342699
2021-05-26,sz.399001,14850.2811,14860.6414,14762.2003,14793.6806,14846.4534,39109510160,511008829147.3800,-0.355457
2021-05-27,sz.399001,14796.0511,14955.2996,14720.6691,14897.1875,14793.6806,38370502171,510685721301.9700,0.699670
2021-05-28,sz.399001,14899.3319,14977.2458,14778.8218,14852.8784,14897.1875,40882244278,563783674484.5200,-0.297433
2021-05-31,sz.399001,14874.8893,14996.3774,14836.1471,14996.3774,14852.8784,38628013643,559737064724.1800,0.966136
2021-06-01,sz.399001,14963.9545,15039.0233,14820.7371,15034.7791,14996.3774,40829957513,575197376825.9200,0.256073
2021-06-02,sz.399001,15044.9412,15051.2075,14793.7393,14857.9078,15034.7791,41242338729,558298574912.1500,-1.176414
2021-06-03,sz.399001,14850.5066,14947.5996,14759.8235,14761.1322,14857.9078,38146103866,512268213796.4100,-0.651341
2021-06-04,sz.399001,14704.1896,14989.2119,14667.5320,14870.9141,14761.1322,36538586330,502175172108.9100,0.743723
2021-06-07,sz.399001,14879.4925,14883.5478,14760.2033,14862.5992,14870.9141,36852949938,516971648697.8400,-0.055914
2021-06-08,sz.399001,14867.9457,14973.8107,14625.2851,14716.9821,14862.5992,38476998788,542239927577.9100,-0.979755
2021-06-09,sz.399001,14698.3531,14762.6433,14641.8336,14718.4026,14716.9821,37427607005,477796322718.1200,0.009652
2021-06-10,sz.399001,14715.1369,14940.3038,14699.3079,14893.5925,14718.4026,41702040072,560146366040.2400,1.190278
2021-06-11,sz.399001,14918.4934,14920.8653,14738.6190,14801.2406,14893.5925,45263788587,625764477714.3300,-0.620078
2021-06-15,sz.399001,14806.6891,14829.9722,14564.5600,14673.3392,14801.2406,40795273839,555804533037.0800,-0.864126
2021-06-16,sz.399001,14663.4813,14667.2413,14290.2280,14295.9273,14673.3392,37800804904,521603779190.9300,-2.572093
2021-06-17,sz.399001,14291.9385,14489.5114,14291.9385,14472.3702,14295.9273,36465907902,503210629740.3100,1.234218
2021-06-18,sz.399001,14510.5604,14635.4978,14449.0591,14583.6676,14472.3702,40194866813,563862094520.9800,0.769034
2021-06-21,sz.399001,14563.0503,14721.6895,14468.7400,14641.2927,14583.6676,40925237988,587717241110.9400,0.395134
2021-06-22,sz.399001,14678.3682,14706.5046,14564.4952,14696.2864,14641.2927,42517894497,574304114798.3500,0.375607
2021-06-23,sz.399001,14713.8377,14882.1378,14641.4706,14843.8313,14696.2864,41469529608,602993013997.1000,1.003960
2021-06-24,sz.399001,14876.7298,14877.6383,14718.8880,14784.8002,14843.8313,40021565085,551713445077.1300,-0.397681
2021-06-25,sz.399001,14799.5276,15036.7684,14797.3364,15003.8493,14784.8002,40044149185,570705958321.9500,1.481583
2021-06-28,sz.399001,15049.7748,15166.5553,15031.2056,15150.1680,15003.8493,38337575026,561452365026.1100,0.975208
2021-06-29,sz.399001,15187.8050,15187.8050,14991.1784,14999.7975,15150.1680,37907947593,556542021453.5700,-0.992534
2021-06-30,sz.399001,15015.2913,15175.7517,14978.3008,15161.7017,14999.7975,35769709082,527821609771.7000,1.079376
2021-07-01,sz.399001,15203.0681,15206.1493,15001.8908,15038.8760,15161.7017,39001690741,569295491196.8500,-0.810105
2021-07-02,sz.399001,14937.7335,14937.7335,14652.7360,14670.7113,15038.8760,35769855118,550596353847.9800,-2.448087
2021-07-05,sz.399001,14666.6819,14782.5651,14597.8665,14718.6626,14670.7113,36832036868,560616393460.5700,0.326851
2021-07-06,sz.399001,14745.4539,14779.2952,14480.8673,14667.6452,14718.6626,40099399848,627392185476.5000,-0.346617
2021-07-07,sz.399001,14592.7502,14966.2299,14545.2884,14940.0467,14667.6452,38580077872,592897719878.9600,1.857159
2021-07-08,sz.399001,14984.2513,15033.3431,14856.9304,14882.9045,14940.0467,44064434588,670279775837.2700,-0.382477
2021-07-09,sz.399001,14805.8061,14887.5984,14583.5481,14844.3561,14882.9045,42355705714,634617475443.1900,-0.259011
2021-07-12,sz.399001,14970.1262,15222.1733,14870.8277,15161.5223,14844.3561,48610223807,753220017784.5500,2.136611
2021-07-13,sz.399001,15151.0863,15232.1458,15077.3417,15189.2947,15161.5223,47640976022,708348767096.6800,0.183177
2021-07-14,sz.399001,15141.0433,15215.6330,15021.9908,15056.3182,15189.2947,48374174252,707389194582.3200,-0.875462
2021-07-15,sz.399001,15014.9126,15170.6444,14899.3113,15169.3340,15056.3182,46181099706,664306085872.5800,0.750620
2021-07-16,sz.399001,15144.0842,15165.7476,14962.9689,14972.2135,15169.3340,44426530456,663044640705.2600,-1.299467
2021-07-19,sz.399001,14958.6159,15033.5973,14856.6437,14992.9043,14972.2135,42888190358,634851081715.3000,0.138195
2021-07-20,sz.399001,14879.2730,15031.8796,14859.7143,15011.3542,14992.9043,38239819904,544089567228.5100,0.123058
2021-07-21,sz.399001,15070.1688,15264.1032,15061.0861,15212.5982,15011.3542,45314181177,692020625852.5800,1.340612
2021-07-22,sz.399001,15258.7289,15290.0553,15172.1039,15262.1885,15212.5982,49219483172,734068491455.4000,0.325982
2021-07-23,sz.399001,15248.2512,15248.2512,14989.5007,15028.5678,15262.1885,52892901371,774539298793.0600,-1.530716
2021-07-26,sz.399001,14982.9021,14982.9021,14376.3267,14630.8498,15028.5678,51211719484,779892628601.0900,-2.646413
2021-07-27,sz.399001,14640.2611,14741.8699,14093.6351,14093.6351,14630.8498,52896639613,831444879283.0800,-3.671794
2021-07-28,sz.399001,13967.4438,14207.3896,13727.4754,14086.4236,14093.6351,47917418772,705288293674.4400,-0.051168
2021-07-29,sz.399001,14390.2900,14544.1071,14277.9650,14515.3231,14086.4236,43922151761,709742231492.5600,3.044772
2021-07-30,sz.399001,14482.7755,14522.1208,14294.4778,14473.2098,14515.3231,47765306494,770901186381.1200,-0.290130
2021-08-02,sz.399001,14463.2132,14806.8605,14395.3280,14798.1583,14473.2098,50756773583,854946992311.8700,2.245172
2021-08-03,sz.399001,14745.9053,14844.5202,14656.1970,14736.9181,14798.1583,50814584515,812730260200.3800,-0.413837
2021-08-04,sz.399001,14715.7499,14990.1090,14683.3532,14990.1090,14736.9181,44670858339,742216465196.3100,1.718072
2021-08-05,sz.399001,14901.9612,14990.6521,14800.4168,14872.2257,14990.1090,47145162216,750470867132.5400,-0.786407
2021-08-06,sz.399001,14902.6909,14915.7267,14722.1284,14827.4104,14872.2257,44279303445,708543471491.5200,-0.301336
2021-08-09,sz.399001,14738.3674,14980.1471,14682.9403,14941.4419,14827.4104,44765510648,709523798993.5100,0.769059
2021-08-10,sz.399001,14919.5154,15057.5913,14863.0806,15057.5913,14941.4419,47407260331,790672653314.8300,0.777364
2021-08-11,sz.399001,15048.8698,15101.1285,14969.0818,15021.1701,15057.5913,49164369483,740726769364.9500,-0.241879
2021-08-12,sz.399001,14972.4948,15037.5769,14857.9113,14901.9705,15021.1701,50351515003,766707398054.9100,-0.793544
2021-08-13,sz.399001,14839.5138,14994.6063,14717.6733,14799.0326,14901.9705,49026555129,764286548129.5100,-0.690767
2021-08-16,sz.399001,14756.4764,14800.2201,14660.0812,14693.7367,14799.0326,47213628437,721637788500.4200,-0.711505
2021-08-17,sz.399001,14696.1883,14750.9322,14308.6341,14350.6479,14693.7367,50938592271,737913397957.7900,-2.334932
2021-08-18,sz.399001,14371.8174,14500.1364,14284.8479,14454.1144,14350.6479,44697194926,661708696362.3300,0.720988
2021-08-19,sz.399001,14456.1841,14570.6294,14357.7310,14487.3615,14454.1144,45369446764,677113272665.5000,0.230018
2021-08-20,sz.399001,14376.8993,14448.9249,14100.9239,14253.5349,14487.3615,44077076120,699871806401.8300,-1.614004
2021-08-23,sz.399001,14296.9527,14558.4680,14260.0765,14535.8765,14253.5349,48136158585,758251761734.6800,1.980853
2021-08-24,sz.399001,14558.9602,14710.0069,14496.8856,14663.5493,14535.8765,50841942276,792234533691.9900,0.878329
2021-08-25,sz.399001,14657.6518,14697.4968,14562.8223,14697.4968,14663.5493,47495291967,715843870521.4000,0.231509
2021-08-26,sz.399001,14701.9242,14701.9242,14409.8843,14415.4586,14697.4968,51834180752,751913856437.4800,-1.918954
2021-08-27,sz.399001,14382.1790,14537.1535,14366.1468,14436.8954,14415.4586,51158054571,748763701765.0700,0.148707
2021-08-30,sz.399001,14482.9746,14546.7443,14339.3843,14423.3660,14436.8954,55168125397,879104569283.0500,-0.093714
2021-08-31,sz.399001,14407.9397,14418.2627,14157.5495,14328.3818,14423.3660,53002820661,778576913738.6300,-0.658544
2021-09-01,sz.399001,14336.0707,14418.6092,14058.2494,14314.0861,14328.3818,60181317363,868626061667.9900,-0.099772
2021-09-02,sz.399001,14294.5447,14348.8153,14226.4232,14277.3392,14314.0861,52224978060,742937247699.7100,-0.256718
2021-09-03,sz.399001,14295.5615,14302.9036,14118.7323,14179.8642,14277.3392,59786332762,829276449011.5400,-0.682725
2021-09-06,sz.399001,14184.4245,14567.1367,14145.6329,14546.6048,14179.8642,53157271026,772062313963.6500,2.586348
2021-09-07,sz.399001,14543.8392,14724.6253,14483.5469,14702.8985,14546.6048,53223518760,743489213658.9300,1.074434
2021-09-08,sz.399001,14706.8825,14789.0895,14630.4969,14688.0804,14702.8985,61092360904,800435747214.4200,-0.100784
2021-09-09,sz.399001,14666.0476,14716.7334,14547.0664,14698.5281,14688.0804,57129567536,752689921080.1800,0.071130
2021-09-10,sz.399001,14673.4537,14811.5104,14645.2577,14771.8711,14698.5281,57388120320,784853695098.0700,0.498982
2021-09-13,sz.399001,14776.8205,14833.8848,14648.7822,14705.8272,14771.8711,54952022428,767014745552.4300,-0.447092
2021-09-14,sz.399001,14699.2244,14844.2633,14589.7249,14626.0848,14705.8272,57755259001,819405121229.1000,-0.542250
2021-09-15,sz.399001,14590.8001,14602.3375,14476.1943,14536.3136,14626.0848,51525808907,750408019139.9700,-0.613775
2021-09-16,sz.399001,14527.0960,14550.3094,14258.1299,14258.1299,14536.3136,57164442778,804472782874.2800,-1.913716
2021-09-17,sz.399001,14224.6110,14383.6173,14136.4659,14359.3583,14258.1299,50900041398,714327595795.4000,0.709970
2021-09-22,sz.399001,14139.8979,14311.9586,14117.6320,14277.0753,14359.3583,43591068662,592758912678.8000,-0.573027
2021-09-23,sz.399001,14380.0942,14416.3692,14338.9857,14387.3589,14277.0753,51530745414,688258045250.2100,0.772452
2021-09-24,sz.399001,14359.1081,14514.3892,14307.6821,14357.8459,14387.3589,48847728984,676605171279.2300,-0.205131
2021-09-27,sz.399001,14430.0401,14527.7690,14253.1501,14344.2873,14357.8459,51231511813,725024676514.0100,-0.094433
2021-09-28,sz.399001,14307.5316,14425.1580,14243.2020,14313.8226,14344.2873,38138051862,543683598508.6800,-0.212382
2021-09-29,sz.399001,14202.3977,14235.8793,14020.5554,14079.0235,14313.8226,41258802410,566656928233.8400,-1.640366
2021-09-30,sz.399001,14124.0754,14337.5048,14124.0754,14309.0127,14079.0235,35261379315,504703883914.1100,1.633559
2021-10-08,sz.399001,14457.9396,14489.3278,14348.9804,14414.1594,14309.0127,40147890017,567706953788.6900,0.734828
2021-10-11,sz.399001,14440.8246,14484.3928,14338.4708,14367.6033,14414.1594,37382765442,523503526693.1400,-0.322989
2021-10-12,sz.399001,14335.5355,14335.5355,14006.6470,14135.3762,14367.6033,39385089507,534606735394.5600,-1.616325
2021-10-13,sz.399001,14140.4177,14358.4970,14112.9130,14353.0785,14135.3762,33965891989,484657817950.5600,1.540124
2021-10-14,sz.399001,14350.6275,14399.9156,14293.5337,14341.3757,14353.0785,34120029410,483313140368.4800,-0.081535
2021-10-15,sz.399001,14294.1795,14440.5762,14232.0311,14415.9919,14341.3757,38365500847,563137427676.1500,0.520286
2021-10-18,sz.399001,14393.1753,14393.1753,14218.6078,14350.0191,14415.9919,36156419930,546460157210.0300,-0.457636
2021-10-19,sz.399001,14352.9305,14504.2368,14352.9305,14499.7670,14350.0191,35829868528,533139168462.3600,1.043538
2021-10-20,sz.399001,14500.4561,14552.5738,14431.6317,14452.2460,14499.7670,37811757609,569678002113.5900,-0.327736
2021-10-21,sz.399001,14466.4160,14501.4524,14348.1208,14444.8561,14452.2460,37231127946,539402770438.5400,-0.051133
2021-10-22,sz.399001,14467.3682,14582.7901,14454.8555,14492.8214,14444.8561,38226250394,559803944578.1700,0.332058
2021-10-25,sz.399001,14491.3483,14599.0043,14452.8808,14596.7242,14492.8214,36280331313,570790029710.7100,0.716926
2021-10-26,sz.399001,14658.9932,14682.4281,14531.4838,14552.8194,14596.7242,38683049733,617166437340.9900,-0.300785
2021-10-27,sz.399001,14510.4490,14510.4490,14348.0519,14393.5079,14552.8194,39832512773,606050315221.0900,-1.094712
2021-10-28,sz.399001,14350.9100,14407.6626,14188.2889,14244.8198,14393.5079,39184698237,604708157459.3600,-1.033022
2021-10-29,sz.399001,14242.6838,14457.4378,14199.5896,14451.3820,14244.8198,38001438315,611152599156.7400,1.450086
2021-11-01,sz.399001,14393.5775,14569.2259,14344.4834,14476.5260,14451.3820,40969401099,659059306860.6300,0.173990
2021-11-02,sz.399001,14476.8977,14558.3570,14248.0046,14377.2656,14476.5260,44383416678,672622360147.7900,-0.685665
2021-11-03,sz.399001,14365.2139,14458.6193,14287.3439,14367.7804,14377.2656,36078656530,551101973694.2600,-0.065974
2021-11-04,sz.399001,14440.2156,14557.9442,14420.1447,14555.2742,14367.7804,38493183033,609881687749.9600,1.304960
2021-11-05,sz.399001,14536.6000,14623.4776,14462.5935,14462.6220,14555.2742,44573408901,665324270130.6300,-0.636554
2021-11-08,sz.399001,14451.5898,14532.7204,14400.8378,14508.8612,14462.6220,40102296495,616865020931.3100,0.319715
2021-11-09,sz.399001,14538.6181,14581.4211,14463.7678,14571.9327,14508.8612,38886038455,589660627308.4400,0.434710
2021-11-10,sz.399001,14521.7201,14536.6267,14302.7969,14515.8805,14571.9327,42661209839,637062582243.3700,-0.384659
2021-11-11,sz.399001,14497.9813,14708.1180,14479.3665,14699.7443,14515.8805,45388079203,658370156827.7300,1.266639
2021-11-12,sz.399001,14708.6000,14732.3455,14646.4916,14705.3683,14699.7443,44841196412,655708878356.2600,0.038259
2021-11-15,sz.399001,14724.3426,14732.0501,14578.2343,14636.3905,14705.3683,46560201568,693965567435.9300,-0.469065
