date,code,open,high,low,close,preclose,volume,amount,pctChg,label
2020-07-01,sh.000001,2991.1813,3026.1862,2984.9841,3025.981,2984.6741,27331314000,369883802297.0,1.383967,1
2020-07-02,sh.000001,3023.7189,3092.4432,3021.6736,3090.5693,3025.981,39112799600,478216482346.4,2.134458,1
2020-07-03,sh.000001,3103.9952,3152.8126,3103.9952,3152.8126,3090.5693,45879385100,535489334735.2,2.013975,1
2020-07-06,sh.000001,3187.8393,3337.2723,3187.8393,3332.8807,3152.8126,64387890600,724153675701.0,5.711348,1
2020-07-07,sh.000001,3380.9536,3407.0811,3336.2416,3345.3369,3332.8807,65784015900,793638372424.8,0.373737,1
2020-07-08,sh.000001,3337.5518,3421.5312,3327.7062,3403.4401,3345.3369,58708168500,696807634537.9,1.7368419999999998,1
2020-07-09,sh.000001,3403.4832,3456.9721,3393.6379,3450.5935,3403.4401,62000182300,751406830395.1,1.385463,0
2020-07-10,sh.000001,3418.9347,3433.1085,3372.5066,3383.3222,3450.5935,55612001100,703197550444.5,-1.949557,1
2020-07-13,sh.000001,3379.3867,3458.7914,3369.0378,3443.2863,3383.3222,55800687500,717397053099.2,1.772344,0
2020-07-14,sh.000001,3435.0237,3451.2224,3366.0828,3414.6186,3443.2863,54321149200,707327005157.3,-0.832568,0
2020-07-15,sh.000001,3422.0778,3432.4506,3345.7488,3361.3044,3414.6186,49203054200,674727409786.3,-1.561352,0
2020-07-16,sh.000001,3356.359,3373.5317,3209.7272,3210.0986,3361.3044,49061312300,679468340648.5,-4.498426,1
2020-07-17,sh.000001,3214.4022,3252.7786,3181.2745,3214.1287,3210.0986,35965241300,486536118269.0,0.12554400000000002,1
2020-07-20,sh.000001,3243.9105,3314.149,3220.684,3314.149,3214.1287,41855530600,544045656232.3,3.111895,1
2020-07-21,sh.000001,3330.5467,3336.6791,3300.5719,3320.8947,3314.149,35925202900,488862180370.5,0.203542,1
2020-07-22,sh.000001,3315.1816,3381.9757,3311.7862,3333.1635,3320.8947,39333533500,540577040593.6,0.36944299999999997,0
2020-07-23,sh.000001,3306.1489,3336.3002,3257.8269,3325.1102,3333.1635,40704249900,546887089707.7,-0.24161100000000002,0
2020-07-24,sh.000001,3310.6449,3319.1268,3184.9645,3196.7684,3325.1102,42705402600,584311865016.6,-3.859776,1
2020-07-27,sh.000001,3210.3863,3221.9846,3174.6583,3205.2268,3196.7684,29931902100,402231919288.9,0.264592,1
2020-07-28,sh.000001,3226.1329,3245.2967,3208.4939,3227.9604,3205.2268,28937786100,389873696214.7,0.709267,1
2020-07-29,sh.000001,3221.9883,3294.5521,3209.9902,3294.5521,3227.9604,32492406200,453094399515.5,2.062965,0
2020-07-30,sh.000001,3299.5718,3312.4508,3282.1617,3286.822,3294.5521,34070412100,476974005608.8,-0.23463299999999998,1
2020-07-31,sh.000001,3280.7959,3333.7859,3261.6135,3310.0065,3286.822,35375897900,495778040702.2,0.705377,1
2020-08-03,sh.000001,3332.1826,3368.1028,3327.6773,3367.9658,3310.0065,40746086700,572430759824.7,1.7510330000000003,1
2020-08-04,sh.000001,3376.4402,3391.0743,3352.5017,3371.6875,3367.9658,44232855100,604942141521.3,0.110503,1
2020-08-05,sh.000001,3363.3324,3383.6365,3333.877,3377.5648,3371.6875,38582302700,526515054657.5,0.17431300000000002,1
2020-08-06,sh.000001,3380.7621,3392.7048,3334.3341,3386.4631,3377.5648,41530251000,570488248065.2,0.263453,0
2020-08-07,sh.000001,3370.5878,3374.133,3307.7127,3354.0352,3386.4631,40392963300,561435649551.0,-0.9575739999999999,1
2020-08-10,sh.000001,3341.5276,3399.9323,3335.0427,3379.2524,3354.0352,38137963000,527083944584.7,0.751847,0
2020-08-11,sh.000001,3379.4874,3409.0589,3336.0945,3340.29,3379.2524,40045270600,514020764101.4,-1.152989,0
2020-08-12,sh.000001,3327.4929,3335.729,3263.2653,3319.2656,3340.29,37832895900,480731246079.0,-0.629418,0
2020-08-13,sh.000001,3328.1754,3338.1518,3309.4629,3320.7261,3319.2656,32429127800,387162288598.3,0.044001,1
2020-08-14,sh.000001,3315.6687,3362.0267,3302.7357,3360.0988,3320.7261,30599837600,367467421740.0,1.185665,1
2020-08-17,sh.000001,3373.9018,3450.8987,3369.3742,3438.801,3360.0988,43459826000,537425075053.0,2.342259,1
2020-08-18,sh.000001,3441.9337,3456.7206,3432.6402,3451.0894,3438.801,38072927500,493052155326.1,0.35734499999999997,0
2020-08-19,sh.000001,3444.5646,3454.4613,3406.1642,3408.1288,3451.0894,40572221400,498262158316.3,-1.244842,0
2020-08-20,sh.000001,3385.9645,3394.557,3352.7767,3363.8988,3408.1288,33560098200,401815550096.0,-1.29778,1
2020-08-21,sh.000001,3380.2269,3393.9175,3358.0005,3380.6825,3363.8988,28748834000,361281752664.8,0.498936,1
2020-08-24,sh.000001,3391.1132,3396.5663,3368.0258,3385.6383,3380.6825,26622784100,345683380014.8,0.146592,0
2020-08-25,sh.000001,3392.8797,3408.8697,3364.1602,3373.5781,3385.6383,27711342100,355997790768.0,-0.356216,0
2020-08-26,sh.000001,3371.8083,3382.6032,3320.1355,3329.7388,3373.5781,29445103600,381928906554.3,-1.29949,1
2020-08-27,sh.000001,3333.4909,3351.8324,3312.9859,3350.1128,3329.7388,23709935300,317153391524.5,0.61188,1
2020-08-28,sh.000001,3346.2893,3405.8768,3339.6494,3403.8066,3350.1128,27132554900,379367046371.3,1.602746,0
2020-08-31,sh.000001,3416.5497,3442.7363,3395.4675,3395.6775,3403.8066,32347389000,436930125416.2,-0.23882399999999998,1
2020-09-01,sh.000001,3389.7424,3410.6068,3381.7108,3410.6068,3395.6775,24699924900,326850955347.9,0.43965600000000005,0
2020-09-02,sh.000001,3420.4693,3421.3959,3377.2111,3404.8017,3410.6068,26154631900,345638982329.5,-0.170207,0
2020-09-03,sh.000001,3404.0319,3425.6294,3374.2634,3384.9806,3404.8017,25534627900,350706563899.6,-0.582151,0
2020-09-04,sh.000001,3336.4076,3360.1061,3328.5518,3355.3666,3384.9806,22163655000,308179657648.7,-0.874865,0
2020-09-07,sh.000001,3349.9184,3368.2446,3285.6326,3292.5907,3355.3666,26061656700,357726463915.0,-1.8709099999999999,1
2020-09-08,sh.000001,3301.2173,3324.3929,3276.4431,3316.417,3292.5907,27106627800,320229901328.0,0.723634,0
2020-09-09,sh.000001,3280.9974,3289.6148,3238.5606,3254.6279,3316.417,35150974700,341054534059.1,-1.863128,0
2020-09-10,sh.000001,3282.232,3285.4731,3227.6435,3234.8234,3254.6279,31247280400,309676743626.3,-0.608503,1
2020-09-11,sh.000001,3225.7836,3262.4976,3220.5363,3260.3461,3234.8234,22169883000,254844994260.0,0.788998,1
2020-09-14,sh.000001,3275.9181,3283.5325,3261.1479,3278.8138,3260.3461,21392413700,269219919654.1,0.566434,1
2020-09-15,sh.000001,3277.1284,3297.6904,3263.7522,3295.6795,3278.8138,19768440000,251763868533.5,0.5143840000000001,0
2020-09-16,sh.000001,3293.1678,3302.4556,3271.075,3283.9244,3295.6795,20044336400,242270893454.5,-0.356682,0
2020-09-17,sh.000001,3277.3238,3290.4094,3248.499,3270.435,3283.9244,20293197200,279311053428.2,-0.410771,1
2020-09-18,sh.000001,3270.911,3338.3243,3268.526,3338.0897,3270.435,25626078800,337025892904.0,2.068676,0
2020-09-21,sh.000001,3348.8988,3350.5893,3313.0714,3316.9351,3338.0897,21650309300,287691308070.7,-0.633734,0
2020-09-22,sh.000001,3290.6656,3320.2278,3265.7025,3274.3015,3316.9351,21401506500,269113293656.5,-1.285331,1
2020-09-23,sh.000001,3278.8358,3289.7624,3264.8907,3279.7105,3274.3015,16917806800,240742428786.7,0.165196,0
2020-09-24,sh.000001,3262.879,3265.3451,3221.2365,3223.1764,3279.7105,20673601100,258259919724.5,-1.7237529999999999,0
2020-09-25,sh.000001,3234.3739,3239.4662,3208.0349,3219.4179,3223.1764,16482241900,220674476958.0,-0.11660899999999999,0
2020-09-28,sh.000001,3224.9769,3238.1825,3210.8925,3217.5346,3219.4179,15598278300,209672387616.8,-0.058498,1
2020-09-29,sh.000001,3231.8551,3242.7937,3219.7902,3224.3593,3217.5346,15134987000,207307813843.5,0.21211,0
2020-09-30,sh.000001,3232.7104,3244.9134,3202.3435,3218.0521,3224.3593,15350445700,205762857294.2,-0.19561099999999998,1
2020-10-09,sh.000001,3262.6105,3280.5124,3260.1873,3272.0762,3218.0521,18832564800,264171043762.6,1.6787830000000001,1
2020-10-12,sh.000001,3287.3281,3359.1526,3286.1111,3358.4652,3272.0762,25962240800,355700113686.6,2.640189,0
2020-10-13,sh.000001,3353.1213,3361.8315,3334.4989,3359.7499,3358.4652,20492610300,288505837527.6,0.038252999999999995,0
2020-10-14,sh.000001,3353.6247,3353.6247,3332.9635,3340.7782,3359.7499,19865938200,281159984704.8,-0.5646760000000001,0
2020-10-15,sh.000001,3342.9222,3354.5784,3330.0014,3332.1832,3340.7782,19103128200,263848674025.0,-0.257275,1
2020-10-16,sh.000001,3334.4568,3348.9543,3319.11,3336.3582,3332.1832,19429542100,253448029476.6,0.12529300000000002,0
2020-10-19,sh.000001,3351.0961,3371.0862,3307.8407,3312.6671,3336.3582,21230354000,283882790191.0,-0.7100890000000001,1
2020-10-20,sh.000001,3307.1498,3328.1029,3293.7662,3328.1029,3312.6671,16508476200,227823367094.4,0.465963,0
2020-10-21,sh.000001,3332.147,3332.147,3304.1693,3325.0247,3328.1029,17763211500,246848139010.5,-0.09249099999999999,0
2020-10-22,sh.000001,3315.8206,3320.8787,3281.3662,3312.5005,3325.0247,16594998700,236428248945.4,-0.376665,0
2020-10-23,sh.000001,3308.1581,3326.0489,3276.6197,3277.9972,3312.5005,17420898200,249912883287.6,-1.041609,0
2020-10-26,sh.000001,3258.7028,3264.4464,3226.6018,3251.1188,3277.9972,16773179500,235462468392.9,-0.8199639999999999,1
2020-10-27,sh.000001,3240.7395,3258.3369,3235.5443,3254.3157,3251.1188,14911556600,217487420943.6,0.098332,1
2020-10-28,sh.000001,3256.2225,3275.8714,3238.382,3269.238,3254.3157,17318196500,256213458182.0,0.45853900000000003,1
2020-10-29,sh.000001,3235.7647,3289.7655,3231.1243,3272.7274,3269.238,18470358900,278605665230.0,0.106734,0
2020-10-30,sh.000001,3278.6312,3279.8563,3219.4216,3224.5325,3272.7274,23018880300,328917241624.7,-1.4726219999999999,0
2020-11-02,sh.000001,3228.715,3242.8041,3209.9094,3225.1196,3224.5325,22677913700,325321869127.4,0.018207,1
2020-11-03,sh.000001,3239.8063,3278.3806,3237.8539,3271.0744,3225.1196,21529786400,303730147810.2,1.4249020000000001,1
2020-11-04,sh.000001,3273.4326,3286.6212,3254.1113,3277.4402,3271.0744,18851412800,270723846522.5,0.194609,1
2020-11-05,sh.000001,3305.5798,3320.408,3291.6,3320.1333,3277.4402,22680146200,316292709979.0,1.3026360000000001,0
2020-11-06,sh.000001,3326.4645,3326.4645,3292.1507,3312.159,3320.1333,23486413200,325485056730.6,-0.24018,1
2020-11-09,sh.000001,3329.4285,3380.8235,3329.4285,3373.7337,3312.159,31021977100,429948921889.8,1.85905,0
2020-11-10,sh.000001,3387.6219,3387.6219,3346.1715,3360.1485,3373.7337,27870111300,390008391730.0,-0.40267600000000003,0
2020-11-11,sh.000001,3354.0247,3365.836,3339.0407,3342.2025,3360.1485,27120465300,355802065547.2,-0.534084,0
2020-11-12,sh.000001,3344.4562,3350.2848,3329.485,3338.6788,3342.2025,21650130900,286927436428.6,-0.10543,0
2020-11-13,sh.000001,3327.2293,3327.2293,3291.6425,3310.1046,3338.6788,22789836400,301527966899.0,-0.8558540000000001,1
2020-11-16,sh.000001,3325.6209,3346.9692,3313.6469,3346.9692,3310.1046,27959376100,333750600125.3,1.113699,0
2020-11-17,sh.000001,3347.1513,3347.6979,3323.9506,3339.895,3346.9692,28363247900,353623369912.0,-0.21136100000000002,1
2020-11-18,sh.000001,3337.3315,3358.8938,3333.9916,3347.3034,3339.895,28753125900,358745367424.6,0.221815,1
2020-11-19,sh.000001,3339.0864,3367.3328,3330.4496,3363.0876,3347.3034,25326299200,319520194519.5,0.47155,1
2020-11-20,sh.000001,3359.5966,3380.1489,3356.3086,3377.7267,3363.0876,26127121900,312659789107.0,0.435288,1
2020-11-23,sh.000001,3384.1039,3431.6529,3377.9862,3414.4899,3377.7267,37387204700,431504375645.3,1.088401,0
2020-11-24,sh.000001,3407.4087,3413.9263,3396.2436,3402.8225,3414.4899,30099414400,359505804879.5,-0.34170300000000003,0
2020-11-25,sh.000001,3417.515,3423.4853,3362.3274,3362.3274,3402.8225,32211020700,383477785169.9,-1.190044,1
2020-11-26,sh.000001,3360.0609,3371.4537,3344.2822,3369.7334,3362.3274,25588682200,317308634999.9,0.220264,1
2020-11-27,sh.000001,3373.8434,3408.3071,3364.4919,3408.3071,3369.7334,28064989400,326069547157.5,1.144711,0
2020-11-30,sh.000001,3418.1583,3456.7365,3391.7551,3391.7551,3408.3071,38498996800,454500571790.1,-0.485637,1
2020-12-01,sh.000001,3388.9867,3457.6354,3386.9113,3451.9384,3391.7551,31618898000,385250751317.3,1.7744,0
2020-12-02,sh.000001,3453.5181,3465.7288,3435.8712,3449.3805,3451.9384,31281111400,383340845066.5,-0.0741,0
2020-12-03,sh.000001,3448.5403,3452.1612,3428.8044,3442.1359,3449.3805,29845993000,352422286605.3,-0.21002600000000002,1
2020-12-04,sh.000001,3436.7291,3448.4036,3417.0484,3444.5814,3442.1359,25627670500,329393208345.0,0.071046,0
2020-12-07,sh.000001,3446.6478,3449.5782,3414.3142,3416.6037,3444.5814,25452250800,336836800332.2,-0.812224,0
2020-12-08,sh.000001,3417.6936,3428.6618,3403.0263,3410.1771,3416.6037,22690732800,304635033509.6,-0.188099,0
2020-12-09,sh.000001,3416.0782,3422.536,3371.9156,3371.964,3410.1771,26074742400,339317806321.2,-1.1205610000000001,0
2020-12-10,sh.000001,3365.731,3384.8875,3357.7531,3373.2758,3371.964,24730830400,321616357218.9,0.038903,0
2020-12-11,sh.000001,3381.008,3383.1783,3325.172,3347.191,3373.2758,29861715800,379848803590.6,-0.773278,1
2020-12-14,sh.000001,3349.534,3371.1291,3338.6263,3369.1201,3347.191,23980792600,316229132862.0,0.655149,0
2020-12-15,sh.000001,3366.5813,3373.5579,3348.4192,3367.2326,3369.1201,22566740200,315289741293.4,-0.056024000000000004,0
2020-12-16,sh.000001,3371.2632,3378.6626,3359.1705,3366.9832,3367.2326,22081397600,308823385266.9,-0.0074069999999999995,1
2020-12-17,sh.000001,3367.277,3406.1547,3354.0112,3404.8732,3366.9832,27546363100,364740477233.0,1.12534,0
2020-12-18,sh.000001,3400.4855,3413.8134,3382.7508,3394.896,3404.8732,28099264100,354027376853.1,-0.293027,1
2020-12-21,sh.000001,3394.3945,3423.6088,3381.1158,3420.5693,3394.896,28375979400,383898951602.5,0.756232,0
2020-12-22,sh.000001,3410.9678,3415.7538,3353.8581,3356.7822,3420.5693,32303765400,432199556488.2,-1.864809,1
2020-12-23,sh.000001,3362.4721,3394.2089,3360.2019,3382.3195,3356.7822,29952352700,413254779061.7,0.760767,0
2020-12-24,sh.000001,3382.193,3394.0746,3354.0215,3363.1133,3382.3195,27504445000,363321144328.2,-0.567841,1
2020-12-25,sh.000001,3351.7901,3397.0066,3348.3453,3396.5626,3363.1133,29454689500,359094444683.1,0.9945930000000001,0
2020-12-28,sh.000001,3396.359,3412.5193,3383.654,3397.2854,3396.5626,31618154200,398159968832.7,0.02128,0
2020-12-29,sh.000001,3399.2939,3407.0884,3376.0876,3379.0362,3397.2854,31176918500,382102563807.2,-0.53717,1
2020-12-30,sh.000001,3375.0086,3414.4539,3374.4156,3414.4527,3379.0362,29102354300,377542350937.2,1.048124,1
2020-12-31,sh.000001,3419.7267,3474.9182,3419.7267,3473.0693,3414.4527,33567392600,450482318883.5,1.71672,1
2021-01-04,sh.000001,3474.6793,3511.6554,3457.2061,3502.9584,3473.0693,38079080000,523367700848.6,0.8605959999999999,1
2021-01-05,sh.000001,3492.1912,3528.6767,3484.7151,3528.6767,3502.9584,40799593400,568019462188.0,0.7341880000000001,1
2021-01-06,sh.000001,3530.9072,3556.8022,3513.1262,3550.8767,3528.6767,37023092600,521799529791.8,0.629131,1
2021-01-07,sh.000001,3552.9087,3576.2046,3526.6174,3576.2046,3550.8767,40534822600,545709628110.3,0.713286,0
2021-01-08,sh.000001,3577.6923,3588.0625,3544.8912,3570.1082,3576.2046,34555789600,502170815613.8,-0.170471,0
2021-01-11,sh.000001,3571.3212,3597.7022,3516.9862,3531.4978,3570.1082,36247915400,526895927277.3,-1.081491,1
2021-01-12,sh.000001,3518.0106,3608.3389,3517.4689,3608.3389,3531.4978,32340615300,485771186330.7,2.175878,0
2021-01-13,sh.000001,3613.281,3622.3475,3575.5945,3598.6518,3608.3389,38812779100,554853439062.3,-0.268464,0
2021-01-14,sh.000001,3584.9324,3599.0584,3559.6001,3565.9046,3598.6518,34766681900,511325103695.8,-0.909985,0
2021-01-15,sh.000001,3566.2847,3589.2655,3533.7882,3566.3778,3565.9046,32461274400,480343780955.9,0.013269999999999999,1
2021-01-18,sh.000001,3554.7977,3608.7665,3544.2614,3596.2237,3566.3778,30165256500,451740700449.5,0.8368690000000001,0
