date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/2/20,sz.399001,-1.298127551,-1.237239076,-1.250616736,-1.21858413,-1.307841341,1.603068831,0.803295079,1.588809685,1.361961131
2020/2/21,sz.399001,-1.258005213,-1.188138379,-1.209191979,-1.178869054,-1.26506556,2.156667841,1.336085654,0.651735131,-0.202846013
2020/2/24,sz.399001,-1.24857921,-1.160356199,-1.217213373,-1.157561475,-1.230069584,2.385865026,1.668487617,0.772652207,0.114139028
2020/2/25,sz.399001,-1.253702548,-1.161193077,-1.248517913,-1.17089202,-1.206377398,3.636318362,2.65275219,0.423971354,0.006582954
2020/2/26,sz.399001,-1.245301534,-1.206335019,-1.267796217,-1.250520946,-1.180000939,3.136035374,2.018852002,-2.100934298,-0.24307752
2020/2/27,sz.399001,-1.245384726,-1.252785628,-1.288575664,-1.32780536,-1.1795522,1.602889209,0.803048507,0.157704341,-0.597524454
2020/2/28,sz.399001,-1.292559085,-1.252977729,-1.335173142,-1.323909175,-1.26036803,2.276058532,1.118481807,-3.299240301,-0.375316596
2020/3/2,sz.399001,-1.327926255,-1.231904998,-1.361519367,-1.289094707,-1.332774091,1.383532581,0.634587279,2.411888105,0.522690542
2020/3/3,sz.399001,-1.276619625,-1.206498068,-1.308941465,-1.266323822,-1.290659057,2.171160468,1.358344414,0.551795177,-0.167301852
2020/3/4,sz.399001,-1.218370815,-1.188212338,-1.24854224,-1.25079515,-1.220354848,1.166813984,0.410662213,-0.004834384,0.17409647
2020/3/5,sz.399001,-1.236920033,-1.20065098,-1.256154529,-1.254337188,-1.201346446,2.073225834,1.061306906,1.227620029,-0.306544008
2020/3/6,sz.399001,-1.284111926,-1.233406116,-1.29419318,-1.276601833,-1.20929914,1.456895194,0.246183503,-0.798751961,1.703961559
2020/3/9,sz.399001,-1.323171584,-1.272280854,-1.336525947,-1.307538922,-1.239062434,1.978618028,0.754070269,-2.824652776,-0.597432327
2020/3/10,sz.399001,-1.3751784,-1.32879319,-1.398741506,-1.363684495,-1.295675734,1.940184887,0.817028413,1.738018936,-0.215716434
2020/3/11,sz.399001,-1.43941369,-1.411930553,-1.474148243,-1.461622459,-1.372089758,1.351403105,0.350483613,-1.262559229,-0.447088251
2020/3/12,sz.399001,-1.505004396,-1.511802524,-1.579369235,-1.58273837,-1.468423479,0.625051046,-0.282056691,-1.620170112,-0.765692751
2020/3/13,sz.399001,-1.687550032,-1.618012493,-1.747960063,-1.710285567,-1.584344802,1.344856482,0.198348464,-0.726186168,-0.353841886
2020/3/16,sz.399001,-1.707547012,-1.732203681,-1.920530338,-1.837367821,-1.710437596,1.247945636,0.302775596,-3.663181298,-0.738718579
2020/3/17,sz.399001,-1.845216733,-1.853659198,-2.030193483,-1.950964237,-1.836686821,0.436917443,-0.38915876,-0.389848496,-0.560919092
2020/3/18,sz.399001,-1.964078721,-1.97012054,-2.107554366,-2.049098209,-1.955339741,0.475769903,-0.215056256,-1.204165887,-0.780684224
2020/3/19,sz.399001,-2.063373809,-2.075359782,-2.177606382,-2.136324653,-2.061400759,0.244429746,-0.412500944,-0.12214362,-0.782110979
2020/3/20,sz.399001,-2.133247061,-2.15049674,-2.221325372,-2.195100305,-2.139249216,-0.349080931,-0.834587999,0.822172979,-0.352541809
2020/3/23,sz.399001,-2.149577062,-2.176753908,-2.239322327,-2.208465401,-2.176076784,-0.257336154,-0.95767244,-3.11094442,-0.616167137
2020/3/24,sz.399001,-2.134121198,-2.168605519,-2.224555672,-2.194265379,-2.179784073,-0.140834325,-0.849008747,1.548648207,-0.565374535
2020/3/25,sz.399001,-2.104522079,-2.131319828,-2.149383405,-2.164780855,-2.149874279,0.06932035,-0.665028404,2.119463064,-0.629173188
2020/3/26,sz.399001,-2.081392375,-2.097250437,-2.078098603,-2.136971,-2.118238925,-0.429306598,-1.142967836,-0.622503172,-0.749534946
2020/3/27,sz.399001,-2.094386122,-2.109402546,-2.084652751,-2.134476849,-2.125261538,-0.747520939,-1.246864464,-0.359255874,-0.704160768
2020/3/30,sz.399001,-2.12143472,-2.136303717,-2.118330586,-2.141649158,-2.144661265,-0.615361935,-1.230732654,-1.427141518,-0.618670579
2020/3/31,sz.399001,-2.143519072,-2.149820836,-2.13914296,-2.144981837,-2.153726937,-1.084830518,-1.566758482,0.334740677,-1.129592369
2020/4/1,sz.399001,-2.150188854,-2.148035737,-2.141892442,-2.138297898,-2.151603086,-0.883192236,-1.404259823,-0.127725396,-0.500573512
2020/4/2,sz.399001,-2.122160465,-2.119084704,-2.104999646,-2.108971874,-2.128267608,-0.938673276,-1.363911618,1.487763786,-0.133394645
2020/4/3,sz.399001,-2.07640292,-2.075228029,-2.047919936,-2.068557773,-2.093026097,-1.031576288,-1.411283399,-0.515533438,-0.796829558
2020/4/7,sz.399001,-2.029361402,-2.029446747,-1.990962205,-2.028021108,-2.056997667,-0.101043502,-0.759898989,2.074941352,-0.115524282
2020/4/8,sz.399001,-1.987805279,-1.989795493,-1.944107177,-1.992766371,-2.02236597,-0.157688114,-0.943700006,-0.331323334,-0.135637098
2020/4/9,sz.399001,-1.964661847,-1.96900676,-1.924630832,-1.972065913,-1.994659102,-0.378968029,-1.056353689,0.441210843,0.392076327
2020/4/10,sz.399001,-1.951662601,-1.958469847,-1.919759189,-1.95937152,-1.971467008,-0.181612394,-0.907618251,-1.12037232,2.76405735
2020/4/13,sz.399001,-1.939479613,-1.949803459,-1.917228487,-1.948697131,-1.948917226,-1.281724234,-1.735279485,-0.550643128,-0.683973383
2020/4/14,sz.399001,-1.927472543,-1.939679129,-1.91088087,-1.935854117,-1.928657612,-0.920046073,-1.355655179,1.613236462,-0.159095219
2020/4/15,sz.399001,-1.911440549,-1.9213023,-1.88944505,-1.914062327,-1.911040636,-0.358720562,-1.029006572,-0.433106754,2.804865332
2020/4/16,sz.399001,-1.89385106,-1.900091423,-1.862447761,-1.889345613,-1.895422003,-0.705513723,-1.304592284,0.289954647,-0.61905655
2020/4/17,sz.399001,-1.878377967,-1.880434147,-1.837707938,-1.865619274,-1.881960481,-0.105204934,-0.649225357,0.312577166,-0.023319863
2020/4/20,sz.399001,-1.863235819,-1.86622101,-1.821553929,-1.849256808,-1.868808992,-0.802716254,-1.222603238,0.543712181,0.167863825
2020/4/21,sz.399001,-1.847896608,-1.863728571,-1.825054236,-1.849193359,-1.85412909,-0.584635816,-1.094878753,-0.786320899,2.774834015
2020/4/22,sz.399001,-1.832388313,-1.865258682,-1.835823921,-1.854881435,-1.83850574,-0.74935529,-1.299937297,0.653201387,-0.356801345
2020/4/23,sz.399001,-1.814876948,-1.864113814,-1.840082192,-1.858111967,-1.821345232,-0.317663038,-1.040535698,-0.395082806,2.582192098
2020/4/24,sz.399001,-1.799028963,-1.855767261,-1.837401957,-1.850871472,-1.805219188,-0.430226347,-1.240774874,-0.956303795,-0.579753975
2020/4/27,sz.399001,-1.788512714,-1.832825066,-1.827249213,-1.821203333,-1.792934036,-1.027726701,-1.612464032,0.129493962,-0.711608745
2020/4/28,sz.399001,-1.77827659,-1.800642303,-1.803328431,-1.778999946,-1.780486874,-0.296263297,-1.074338528,0.260065746,-0.466172596
2020/4/29,sz.399001,-1.766801338,-1.766371796,-1.758264789,-1.734887214,-1.766865811,-1.370452126,-1.771391129,0.027160949,-0.436313439
2020/4/30,sz.399001,-1.745304226,-1.727800467,-1.704843749,-1.690159569,-1.744526576,-0.712351423,-1.087152819,1.27810546,0.552290877
2020/5/6,sz.399001,-1.703177956,-1.684707356,-1.658829348,-1.649704125,-1.704440193,-0.688917847,-0.970860326,0.961173198,-0.019897603
2020/5/7,sz.399001,-1.652706162,-1.642156158,-1.615914811,-1.614546998,-1.657608244,-0.737638547,-1.109837476,-0.180506541,-0.381658612
2020/5/8,sz.399001,-1.602628023,-1.601758908,-1.570246807,-1.582766358,-1.611760845,-0.641329531,-1.018075198,0.803889062,-0.050599439
2020/5/11,sz.399001,-1.56456412,-1.573071978,-1.536208394,-1.56153935,-1.577563992,-0.69842069,-1.003886079,-0.255149023,-0.29180407
2020/5/12,sz.399001,-1.554111009,-1.566746208,-1.527044917,-1.557732873,-1.569243227,-1.153772844,-1.391849014,0.228495621,-0.563396243
2020/5/13,sz.399001,-1.559352559,-1.5739897,-1.53273659,-1.565157857,-1.575799411,-1.272598214,-1.416588441,0.305588622,0.090036586
2020/5/14,sz.399001,-1.571082619,-1.588875546,-1.54702619,-1.579721466,-1.588488837,-0.9746083,-1.302963413,-0.743071429,-0.14460892
2020/5/15,sz.399001,-1.579782407,-1.60227058,-1.561382869,-1.595002881,-1.599032456,-1.064403132,-1.248500808,-0.039767636,-0.694281499
2020/5/18,sz.399001,-1.571442729,-1.602356239,-1.563778309,-1.602512061,-1.595079366,-0.553413107,-0.780379439,-0.326399987,-0.237523403
2020/5/19,sz.399001,-1.557887146,-1.598022869,-1.562907575,-1.607369486,-1.586343077,-1.144356665,-1.209781475,0.758527752,-0.446799338
2020/5/20,sz.399001,-1.546558758,-1.592318532,-1.563234173,-1.612010374,-1.579024928,-0.743114281,-0.968596343,-0.695035841,-0.959314359
2020/5/21,sz.399001,-1.549695762,-1.599717749,-1.574865883,-1.62265008,-1.583064784,-1.017717615,-1.281773133,-0.693157223,-0.801074049
2020/5/22,sz.399001,-1.58470469,-1.641131853,-1.612548146,-1.647826949,-1.612405067,-1.262566645,-1.491882675,-1.555322948,3.585393058
2020/5/25,sz.399001,-1.631227422,-1.690250584,-1.657105497,-1.675911303,-1.650453603,-1.923634271,-1.932544848,-0.133960869,0.26186605
2020/5/26,sz.399001,-1.672745258,-1.724215654,-1.69204409,-1.699442948,-1.68514052,-1.590701498,-1.677641327,1.363788461,3.869661976
2020/5/27,sz.399001,-1.694822123,-1.734780203,-1.70611165,-1.705614007,-1.701326646,-1.334085674,-1.508574876,-0.886325074,-0.484562394
2020/5/28,sz.399001,-1.677543689,-1.707428938,-1.686208131,-1.67764095,-1.677963775,-1.292828589,-1.554885649,-0.241505207,-0.572288911
2020/5/29,sz.399001,-1.635267879,-1.657304555,-1.638935351,-1.631308417,-1.633255636,-1.317106623,-1.559062436,0.530787635,0.170060262
2020/6/1,sz.399001,-1.579768339,-1.598140107,-1.565094047,-1.579532503,-1.583309187,-0.232686308,-0.694781469,2.183267829,1.005714097
2020/6/2,sz.399001,-1.525604425,-1.54443805,-1.492560919,-1.533335842,-1.537882211,0.099694347,-0.518893183,0.00630348,0.089295457
2020/6/3,sz.399001,-1.495031823,-1.517088018,-1.457610651,-1.509507301,-1.513532845,0.093832968,-0.521485929,-0.081860461,-0.392193668
2020/6/4,sz.399001,-1.475884587,-1.502680577,-1.439201523,-1.496378346,-1.499774868,-0.590561111,-1.126992935,0.131332697,-0.789569447
