date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/2/6,sz.399001,-1.953846234,-1.82093012,-1.9510475,-1.784277158,-1.959385511,0.800195943,0.057533229,1.88394145,-0.397283507
2020/2/7,sz.399001,-1.788528257,-1.823450427,-1.807373716,-1.777844646,-1.773506525,0.896972611,0.149773708,0.008405181,0.835199441
2020/2/10,sz.399001,-1.783569414,-1.760126463,-1.738011187,-1.704182954,-1.767092204,0.68399059,-0.021534309,0.688065011,0.94524187
2020/2/11,sz.399001,-1.675412061,-1.691638882,-1.657935696,-1.678873798,-1.693638828,0.0804172,-0.478851325,0.196406999,0.29881988
2020/2/12,sz.399001,-1.684775209,-1.625465766,-1.628846898,-1.570393744,-1.668401247,0.106874847,-0.408047698,1.02409848,1.133582727
2020/2/13,sz.399001,-1.558402185,-1.598102614,-1.567583782,-1.618578047,-1.560227975,0.50658325,-0.07898567,-0.52920159,-0.39557946
2020/2/14,sz.399001,-1.60987002,-1.579643375,-1.566814458,-1.585820685,-1.608276013,0.072208671,-0.315792274,0.26679538,-0.618168672
2020/2/17,sz.399001,-1.534294241,-1.439160117,-1.470143459,-1.380925399,-1.575611289,0.800258825,0.172099715,1.957071032,0.328464346
2020/2/18,sz.399001,-1.365026754,-1.398376457,-1.363567414,-1.339978223,-1.371295448,1.334465919,0.58125293,0.334104556,-0.029902294
2020/2/19,sz.399001,-1.330276587,-1.347226027,-1.30905423,-1.384645406,-1.330464072,1.444455558,0.824358337,-0.480544753,0.989271369
2020/2/20,sz.399001,-1.343630021,-1.26496399,-1.296811476,-1.212322867,-1.375004935,1.603068831,0.803295079,1.588809685,1.361961131
2020/2/21,sz.399001,-1.200730656,-1.133918704,-1.141978699,-1.13632798,-1.203169726,2.156667841,1.336085654,0.651735131,-0.202846013
2020/2/24,sz.399001,-1.129244276,-1.082545488,-1.107323058,-1.046429691,-1.127389753,2.385865026,1.668487617,0.772652207,0.114139028
2020/2/25,sz.399001,-1.181359489,-1.045106756,-1.232676049,-0.993688,-1.037745697,3.636318362,2.65275219,0.423971354,0.006582954
2020/2/26,sz.399001,-1.093489795,-1.107171822,-1.167251245,-1.219590239,-0.985153161,3.136035374,2.018852002,-2.100934298,-0.24307752
2020/2/27,sz.399001,-1.16990177,-1.161149439,-1.200379626,-1.196614279,-1.210416546,1.602889209,0.803048507,0.157704341,-0.597524454
2020/2/28,sz.399001,-1.424059882,-1.378380307,-1.478172013,-1.545203673,-1.187505562,2.276058532,1.118481807,-3.299240301,-0.375316596
2020/3/2,sz.399001,-1.446141005,-1.303657854,-1.420570145,-1.292548759,-1.535109143,1.383532581,0.634587279,2.411888105,0.522690542
2020/3/3,sz.399001,-1.143652209,-1.129971939,-1.21465261,-1.227996801,-1.283168739,2.171160468,1.358344414,0.551795177,-0.167301852
2020/3/4,sz.399001,-1.26037227,-1.275806456,-1.281399057,-1.222445774,-1.218799334,1.166813984,0.410662213,-0.004834384,0.17409647
2020/3/5,sz.399001,-1.114329482,-1.12642054,-1.124478476,-1.084866617,-1.213264005,2.073225834,1.061306906,1.227620029,-0.306544008
2020/3/6,sz.399001,-1.1701276,-1.157570428,-1.111516379,-1.16586814,-1.076073924,1.456895194,0.246183503,-0.798751961,1.703961559
2020/3/9,sz.399001,-1.290358748,-1.335000844,-1.390439091,-1.464695505,-1.156845808,1.978618028,0.754070269,-2.824652776,-0.597432327
2020/3/10,sz.399001,-1.507952591,-1.335733591,-1.506829268,-1.278872502,-1.454828652,1.940184887,0.817028413,1.738018936,-0.215716434
2020/3/11,sz.399001,-1.244789521,-1.311586905,-1.329589486,-1.407041565,-1.269531158,1.351403105,0.350483613,-1.262559229,-0.447088251
2020/3/12,sz.399001,-1.504516593,-1.546531966,-1.554004391,-1.570256071,-1.397337757,0.625051046,-0.282056691,-1.620170112,-0.765692751
2020/3/13,sz.399001,-1.906104401,-1.618010528,-1.846429498,-1.639494898,-1.561063113,1.344856482,0.198348464,-0.726186168,-0.353841886
2020/3/16,sz.399001,-1.601584831,-1.673767296,-1.94907269,-2.003582055,-1.629133711,1.247945636,0.302775596,-3.663181298,-0.738718579
2020/3/17,sz.399001,-1.933895501,-1.936300428,-2.159163302,-2.035420883,-1.992191226,0.436917443,-0.38915876,-0.389848496,-0.560919092
2020/3/18,sz.399001,-1.96084664,-1.917187453,-2.068244328,-2.144541542,-2.023940013,0.475769903,-0.215056256,-1.204165887,-0.780684224
2020/3/19,sz.399001,-2.131369677,-2.154394828,-2.264419666,-2.150659958,-2.132752078,0.244429746,-0.412500944,-0.12214362,-0.782110979
2020/3/20,sz.399001,-2.051286088,-2.108767359,-2.109546713,-2.068580994,-2.138853191,-0.349080931,-0.834587999,0.822172979,-0.352541809
2020/3/23,sz.399001,-2.253206223,-2.262235719,-2.302471024,-2.357531499,-2.057006347,-0.257336154,-0.95767244,-3.11094442,-0.616167137
2020/3/24,sz.399001,-2.208465854,-2.252222081,-2.317895654,-2.212518376,-2.345139697,-0.140834325,-0.849008747,1.548648207,-0.565374535
2020/3/25,sz.399001,-2.038312613,-2.057890422,-2.016496282,-2.011274418,-2.200536673,0.06932035,-0.665028404,2.119463064,-0.629173188
2020/3/26,sz.399001,-2.044286497,-2.041577836,-2.015700323,-2.065283079,-1.999861835,-0.429306598,-1.142967836,-0.622503172,-0.749534946
2020/3/27,sz.399001,-1.957293775,-2.023403512,-2.020066806,-2.093922032,-2.053717758,-0.747520939,-1.246864464,-0.359255874,-0.704160768
2020/3/30,sz.399001,-2.175334071,-2.227458937,-2.219164689,-2.223060918,-2.082275721,-0.615361935,-1.230732654,-1.427141518,-0.618670579
2020/3/31,sz.399001,-2.140839029,-2.188173592,-2.133971484,-2.186923415,-2.2110494,-1.084830518,-1.566758482,0.334740677,-1.129592369
2020/4/1,sz.399001,-2.166501998,-2.138521413,-2.132553676,-2.193519119,-2.175014094,-0.883192236,-1.404259823,-0.127725396,-0.500573512
2020/4/2,sz.399001,-2.202094321,-2.105820495,-2.15233998,-2.050258634,-2.181591146,-0.938673276,-1.363911618,1.487763786,-0.133394645
2020/4/3,sz.399001,-2.048288262,-2.08466887,-2.042889978,-2.093792046,-2.038735803,-1.031576288,-1.411283399,-0.515533438,-0.796829558
2020/4/7,sz.399001,-1.949706149,-1.941061147,-1.899226697,-1.892921538,-2.082146102,-0.101043502,-0.759898989,2.074941352,-0.115524282
2020/4/8,sz.399001,-1.91203795,-1.950687954,-1.86903421,-1.919616813,-1.881843657,-0.157688114,-0.943700006,-0.331323334,-0.135637098
2020/4/9,sz.399001,-1.861167685,-1.91372724,-1.833143855,-1.871414867,-1.908463438,-0.378968029,-1.056353689,0.441210843,0.392076327
2020/4/10,sz.399001,-1.857502156,-1.89884946,-1.91873526,-1.975147627,-1.860397808,-0.181612394,-0.907618251,-1.12037232,2.76405735
2020/4/13,sz.399001,-2.004397765,-2.033045255,-1.977422406,-2.022560961,-1.96383721,-1.281724234,-1.735279485,-0.550643128,-0.683973383
2020/4/14,sz.399001,-1.957078609,-1.919746606,-1.912104269,-1.863438715,-2.011116459,-0.920046073,-1.355655179,1.613236462,-0.159095219
2020/4/15,sz.399001,-1.852004647,-1.886466946,-1.831031567,-1.900191934,-1.852444212,-0.358720562,-1.029006572,-0.433106754,2.804865332
2020/4/16,sz.399001,-1.918936544,-1.911319017,-1.86797911,-1.866533428,-1.889093493,-0.705513723,-1.304592284,0.289954647,-0.61905655
2020/4/17,sz.399001,-1.792765323,-1.826341814,-1.765681291,-1.830494533,-1.855530174,-0.105204934,-0.649225357,0.312577166,-0.023319863
2020/4/20,sz.399001,-1.798630621,-1.828252691,-1.755691973,-1.771577971,-1.819593197,-0.802716254,-1.222603238,0.543712181,0.167863825
2020/4/21,sz.399001,-1.783467979,-1.855726357,-1.837402151,-1.843810761,-1.760843251,-0.584635816,-1.094878753,-0.786320899,2.774834015
2020/4/22,sz.399001,-1.879614079,-1.830953925,-1.827651286,-1.774290035,-1.832871766,-0.74935529,-1.299937297,0.653201387,-0.356801345
2020/4/23,sz.399001,-1.733483845,-1.799689318,-1.73395876,-1.807776844,-1.763547646,-0.317663038,-1.040535698,-0.395082806,2.582192098
2020/4/24,sz.399001,-1.791392028,-1.856159315,-1.841058022,-1.896356118,-1.796939753,-0.430226347,-1.240774874,-0.956303795,-0.579753975
2020/4/27,sz.399001,-1.86413446,-1.884799565,-1.854577562,-1.87826733,-1.885268524,-1.027726701,-1.612464032,0.129493962,-0.711608745
2020/4/28,sz.399001,-1.846171655,-1.874536657,-1.964118099,-1.847408217,-1.867230892,-0.296263297,-1.074338528,0.260065746,-0.466172596
2020/4/29,sz.399001,-1.856689483,-1.850170511,-1.802647561,-1.839200762,-1.836459049,-1.370452126,-1.771391129,0.027160949,-0.436313439
2020/4/30,sz.399001,-1.784844599,-1.746511597,-1.722835892,-1.708391527,-1.828274804,-0.712351423,-1.087152819,1.27810546,0.552290877
2020/5/6,sz.399001,-1.758095765,-1.663301119,-1.698564543,-1.606671818,-1.6978355,-0.688917847,-0.970860326,0.961173198,-0.019897603
2020/5/7,sz.399001,-1.58135156,-1.636637704,-1.560513404,-1.619231254,-1.596403455,-0.737638547,-1.109837476,-0.180506541,-0.381658612
2020/5/8,sz.399001,-1.566487326,-1.556631016,-1.514460443,-1.532094554,-1.608927372,-0.641329531,-1.018075198,0.803889062,-0.050599439
2020/5/11,sz.399001,-1.484810132,-1.530291927,-1.515902546,-1.552444645,-1.522037096,-0.69842069,-1.003886079,-0.255149023,-0.29180407
2020/5/12,sz.399001,-1.536101945,-1.578839776,-1.535509299,-1.52328663,-1.542329637,-1.153772844,-1.391849014,0.228495621,-0.563396243
2020/5/13,sz.399001,-1.532174328,-1.53008414,-1.482949287,-1.486090273,-1.51325408,-1.272598214,-1.416588441,0.305588622,0.090036586
2020/5/14,sz.399001,-1.501812408,-1.560984946,-1.482413291,-1.556940032,-1.476162915,-0.9746083,-1.302963413,-0.743071429,-0.14460892
2020/5/15,sz.399001,-1.510316526,-1.565816015,-1.505187938,-1.555210645,-1.546812311,-1.064403132,-1.248500808,-0.039767636,-0.694281499
2020/5/18,sz.399001,-1.537964287,-1.579734874,-1.543834447,-1.582774677,-1.545087814,-0.553413107,-0.780379439,-0.326399987,-0.237523403
2020/5/19,sz.399001,-1.503872476,-1.557551405,-1.467748938,-1.499791355,-1.572573895,-1.144356665,-1.209781475,0.758527752,-0.446799338
2020/5/20,sz.399001,-1.482827034,-1.554959932,-1.508215949,-1.565553387,-1.489825251,-0.743114281,-0.968596343,-0.695035841,-0.959314359
2020/5/21,sz.399001,-1.519152237,-1.586233137,-1.568932187,-1.630502738,-1.555401307,-1.017717615,-1.281773133,-0.693157223,-0.801074049
2020/5/22,sz.399001,-1.623383165,-1.695574728,-1.733101875,-1.781993802,-1.62016698,-1.262566645,-1.491882675,-1.555322948,3.585393058
2020/5/25,sz.399001,-1.767940935,-1.823160742,-1.74982708,-1.789631348,-1.771229627,-1.923634271,-1.932544848,-0.133960869,0.26186605
2020/5/26,sz.399001,-1.734372234,-1.705743752,-1.677456912,-1.649383666,-1.778845573,-1.590701498,-1.677641327,1.363788461,3.869661976
2020/5/27,sz.399001,-1.629449451,-1.701643546,-1.670779167,-1.733016414,-1.638994513,-1.334085674,-1.508574876,-0.886325074,-0.484562394
2020/5/28,sz.399001,-1.718759061,-1.761418999,-1.766956179,-1.751418101,-1.722390747,-1.292828589,-1.554885649,-0.241505207,-0.572288911
2020/5/29,sz.399001,-1.759996184,-1.738274913,-1.714474935,-1.693082538,-1.740740394,-1.317106623,-1.559062436,0.530787635,0.170060262
2020/6/1,sz.399001,-1.620511051,-1.5134038,-1.557097378,-1.468726521,-1.682569804,-0.232686308,-0.694781469,2.183267829,1.005714097
2020/6/2,sz.399001,-1.434751035,-1.498559344,-1.416839303,-1.462207624,-1.458848268,0.099694347,-0.518893183,0.00630348,0.089295457
2020/6/3,sz.399001,-1.421561516,-1.462368717,-1.390580555,-1.464814338,-1.452347806,0.093832968,-0.521485929,-0.081860461,-0.392193668
2020/6/4,sz.399001,-1.426798757,-1.487081153,-1.403350131,-1.445346615,-1.454947149,-0.590561111,-1.126992935,0.131332697,-0.789569447
2020/6/5,sz.399001,-1.422420108,-1.477379604,-1.399083799,-1.41929812,-1.43553448,-0.776038336,-1.261016223,0.194193758,-0.96687689
2020/6/8,sz.399001,-1.351119473,-1.377325557,-1.330376272,-1.397143094,-1.409559651,-0.608784232,-1.027250678,0.155904815,-0.159127446
2020/6/9,sz.399001,-1.368993326,-1.40022646,-1.330911635,-1.353993591,-1.387467279,-0.918378182,-1.331916986,0.356068646,-0.296551598
2020/6/10,sz.399001,-1.332802178,-1.378451222,-1.296474518,-1.32146854,-1.344439804,-1.039305145,-1.315202368,0.252548567,-0.215999787
2020/6/11,sz.399001,-1.312751892,-1.336546603,-1.339926455,-1.379591073,-1.312006734,-0.612367759,-0.860799389,-0.606794836,0.409939404
2020/6/12,sz.399001,-1.507813267,-1.398593846,-1.452183857,-1.374493075,-1.369964896,-0.637375403,-0.913341718,-0.008047437,0.380246408
2020/6/15,sz.399001,-1.367228154,-1.369083099,-1.332638502,-1.411941528,-1.364881315,-0.244389963,-0.605268229,-0.413775706,0.112875419
2020/6/16,sz.399001,-1.322343756,-1.34033905,-1.268340163,-1.281708126,-1.402223863,-0.587094628,-0.789599751,1.191715357,0.328521419
2020/6/17,sz.399001,-1.25445616,-1.326493742,-1.245270123,-1.267927968,-1.272358763,-0.315948249,-0.644869245,0.073006955,0.046604262
2020/6/18,sz.399001,-1.257561381,-1.274810696,-1.202752193,-1.221479731,-1.258617575,-0.358880915,-0.582411718,0.379645684,-0.325595089
2020/6/19,sz.399001,-1.201350119,-1.154627392,-1.137614557,-1.112110631,-1.212300694,-0.575751021,-0.652856695,0.964140861,0.053126605
2020/6/22,sz.399001,-1.091747644,-1.11573961,-1.037478626,-1.090493506,-1.103240891,-0.358585171,-0.482482664,0.142075774,0.029534488
2020/6/23,sz.399001,-1.072381371,-1.090916157,-1.041894331,-1.032798296,-1.0816849,-0.697188006,-0.703553468,0.472258416,-0.443358986
2020/6/24,sz.399001,-1.008342163,-1.054153817,-0.973159345,-1.020499903,-1.024152852,-1.018573727,-0.862174217,0.055183398,2.487503555
2020/6/29,sz.399001,-1.02886343,-1.079475433,-1.01429458,-1.05904136,-1.01188924,-0.949589169,-0.931916836,-0.406720238,-0.167361186
2020/6/30,sz.399001,-0.998830218,-0.954614688,-0.930584286,-0.907829296,-1.050321701,-0.947258962,-0.730766091,1.323735821,0.881848663
2020/7/1,sz.399001,-0.875682229,-0.881377308,-0.85584832,-0.831830188,-0.899537266,-0.181336203,-0.072836305,0.623225282,0.354741396
2020/7/2,sz.399001,-0.831137516,-0.788166433,-0.786216782,-0.733207145,-0.823753084,0.821135842,0.408689634,0.816842001,3.308144119
2020/7/3,sz.399001,-0.705820747,-0.690984632,-0.674391682,-0.630014492,-0.725408948,1.181989256,0.664534613,0.845656729,1.072140923
2020/7/6,sz.399001,-0.565381797,-0.369653169,-0.492947317,-0.309645487,-0.622508125,3.219795137,2.202638076,2.707815529,1.462846857
2020/7/7,sz.399001,-0.210858459,-0.080043431,-0.190740535,-0.169603905,-0.303045127,3.943491108,2.981859049,1.104267305,6.071275595
2020/7/8,sz.399001,-0.157192172,-0.066395367,-0.151470531,-0.01687643,-0.163399584,2.969243557,2.231554289,1.188058168,2.737571955
2020/7/9,sz.399001,-0.013371861,0.16184697,0.054898349,0.202626376,-0.011104023,3.985875063,3.195502794,1.699941583,1.684410392
2020/7/10,sz.399001,0.15155656,0.186307501,0.190040545,0.150014608,0.207778027,3.279504897,2.706041708,-0.467070615,0.662232573
2020/7/13,sz.399001,0.174665834,0.385580305,0.253427337,0.451131,0.155315046,3.412269856,3.047686398,2.306390034,0.204478579
2020/7/14,sz.399001,0.439455944,0.386742934,0.252823898,0.354930058,0.455579877,3.725432184,3.36273116,-0.786153926,4.571249245
2020/7/15,sz.399001,0.374592709,0.340656589,0.220174067,0.189637161,0.359650992,2.977162311,2.612441344,-1.323728248,-0.524261808
2020/7/16,sz.399001,0.194778036,0.200007842,-0.210253463,-0.275230882,0.194825545,2.410359876,2.088579678,-3.688153612,-0.787335381
2020/7/17,sz.399001,-0.262180759,-0.137626857,-0.242041601,-0.20050391,-0.268727846,0.754003044,0.61592997,0.5601986,-0.372841392
2020/7/20,sz.399001,-0.073383083,-0.05390121,-0.168452409,0.009887461,-0.194212203,0.956829895,0.761153621,1.664439135,0.283386368
2020/7/21,sz.399001,0.037391134,0.02397056,0.0619562,0.064908979,0.015584179,0.707284808,0.500668598,0.382241544,-0.199320821
2020/7/22,sz.399001,0.054305211,0.176931533,0.102004891,0.141058237,0.070450096,1.025415878,0.826898779,0.546869126,-0.144469741
2020/7/23,sz.399001,0.056875654,0.103416455,-0.010821026,0.143874832,0.146384003,1.331111813,1.135741873,-0.034566451,0.231422785
2020/7/24,sz.399001,0.079681816,0.042707686,-0.271859042,-0.313440853,0.149192633,1.768975638,1.519849312,-3.648148291,-0.518675936
2020/7/27,sz.399001,-0.25532457,-0.276690057,-0.290891206,-0.287500165,-0.306829759,-0.141721554,-0.165823974,0.158458087,-0.566126783
2020/7/28,sz.399001,-0.196566515,-0.212194615,-0.174511848,-0.180079658,-0.280962431,-0.237746899,-0.291859811,0.831423436,-0.843403803
2020/7/29,sz.399001,-0.190447033,0.014247422,-0.134569825,0.078309323,-0.173845711,0.307656096,0.347293116,2.051878078,1.517665113
2020/7/30,sz.399001,0.109770293,0.053190305,0.084447159,0.021232538,0.083812544,0.679872258,0.520274837,-0.508377246,2.529700003
2020/7/31,sz.399001,0.027239463,0.133857005,0.064029769,0.128994109,0.026897173,0.858104715,0.770030226,0.80182657,1.492648218
2020/8/3,sz.399001,0.220159345,0.269742711,0.262132465,0.334828975,0.134353993,1.797321388,1.601793528,1.562596901,0.076608221
2020/8/4,sz.399001,0.342476218,0.299956269,0.304039365,0.269235679,0.339606756,1.783827961,1.649337163,-0.560640571,0.068449678
2020/8/5,sz.399001,0.275094544,0.28800935,0.270759396,0.332537491,0.274198959,1.049040308,0.919916335,0.433300904,0.026818994
2020/8/6,sz.399001,0.345970556,0.274600954,0.229779292,0.270918441,0.337321752,1.404880878,1.299122215,-0.530229794,-0.300340606
2020/8/7,sz.399001,0.246516992,0.196089756,0.071499108,0.135683696,0.275876961,1.137159969,1.147756672,-1.103291017,-0.271907702
2020/8/10,sz.399001,0.097568089,0.136529622,0.098248553,0.141237117,0.141024661,0.47589499,0.62300585,-0.013039061,-0.209594731
2020/8/11,sz.399001,0.155271458,0.173698123,0.09589756,0.020862428,0.146562378,0.6444715,0.54867549,-1.002326239,-0.707355805
2020/8/12,sz.399001,0.010527504,-0.039485256,-0.172491993,-0.078530449,0.026528109,0.450708544,0.41673686,-0.848575583,-0.402234481
2020/8/13,sz.399001,-0.029872608,-0.089360094,-0.028002131,-0.089369003,-0.072583684,-0.077979644,-0.394710374,-0.144069853,-0.279683258
2020/8/14,sz.399001,-0.09288912,-0.024327455,-0.035349744,0.035191765,-0.083391587,-0.251469144,-0.484671928,0.948769176,-0.626654323
2020/8/17,sz.399001,0.076048216,0.139241085,0.12146341,0.194738876,0.040816923,0.890992604,0.517883832,1.21230648,0.416390791
2020/8/18,sz.399001,0.205587436,0.17464123,0.248904522,0.211084163,0.199912833,0.730283443,0.37166642,0.070917423,-0.035312237
2020/8/19,sz.399001,0.201044621,0.12961453,0.110281071,0.030052308,0.216211895,0.787119396,0.321223692,-1.46738344,-0.394525326
2020/8/20,sz.399001,-0.020679584,-0.036818851,-0.018054822,-0.070716417,0.035692,-0.24290267,-0.576479038,-0.858669019,-0.647318989
2020/8/21,sz.399001,0.015794667,0.008192599,0.04748962,0.028254808,-0.06479175,-0.300390078,-0.479643346,0.740433117,-0.755168469
2020/8/24,sz.399001,0.090645532,0.108809636,0.076115052,0.147146787,0.033899584,0.008123856,0.03168049,0.889717405,-0.126422788
2020/8/25,sz.399001,0.170427451,0.159247652,0.203697501,0.148856832,0.152455335,0.525294577,0.290708494,-0.043269344,-0.708275628
2020/8/26,sz.399001,0.16297457,0.114944788,0.049353016,-0.00299779,0.154160543,0.623010203,0.369544404,-1.248569298,-0.979822633
2020/8/27,sz.399001,0.028297161,0.008736636,0.031503055,0.064226537,0.002735368,0.04834764,-0.197743887,0.480406309,-0.611531241
2020/8/28,sz.399001,0.055571676,0.20933122,0.116809633,0.263479749,0.069769584,0.346632237,0.159322784,1.522723402,-0.242076595
2020/8/31,sz.399001,0.319275169,0.288307067,0.288945684,0.20482152,0.268459306,0.468318076,0.376426014,-0.511043411,-0.33464751
2020/9/1,sz.399001,0.193588604,0.197632816,0.230311239,0.262429969,0.209966964,-0.130842765,-0.168992055,0.392544542,-0.226250956
2020/9/2,sz.399001,0.28874143,0.256937971,0.277855398,0.286226486,0.267412495,1.211681495,0.569634141,0.127649819,-0.723200008
2020/9/3,sz.399001,0.282590834,0.250201547,0.268202343,0.213734605,0.291141715,0.821018586,0.331288328,-0.616734818,-0.869798673
2020/9/4,sz.399001,0.050891419,0.091198239,0.119598685,0.140823783,0.218854842,0.299904567,-0.12441476,-0.624677205,-0.115828963
2020/9/7,sz.399001,0.133441194,0.112697723,-0.042015911,-0.093960037,0.146150212,1.488539786,0.871491018,-1.901184182,-0.819317034
2020/9/8,sz.399001,-0.066265685,-0.114952442,-0.113697103,-0.088102474,-0.087969637,1.402452673,0.425874981,-0.009384576,-0.612692735
2020/9/9,sz.399001,-0.196225449,-0.258542342,-0.329128506,-0.360033505,-0.082128639,2.575127007,1.106594031,-2.251406327,-0.389881452
2020/9/10,sz.399001,-0.263092044,-0.292768059,-0.372579051,-0.434953219,-0.353290646,1.355017488,0.122157604,-0.681648232,-0.943530684
2020/9/11,sz.399001,-0.445195313,-0.365414961,-0.377089909,-0.308871557,-0.427998487,-0.304667242,-0.877633557,1.004851255,-0.143578282
2020/9/14,sz.399001,-0.248556079,-0.268258137,-0.238449187,-0.259069013,-0.302273385,0.095523242,-0.350573921,0.356136246,-0.95650143
2020/9/15,sz.399001,-0.24370739,-0.242598389,-0.204114245,-0.182534838,-0.252611683,-0.2218686,-0.548466923,0.573872836,-0.437256443
2020/9/16,sz.399001,-0.18648987,-0.249155705,-0.222448513,-0.265816378,-0.176293947,-0.653867323,-0.785751728,-0.736510121,3.53753375
2020/9/17,sz.399001,-0.282564332,-0.264184164,-0.270567388,-0.263354141,-0.259339966,-0.645815508,-0.544267721,-0.036390314,-0.805120371
2020/9/18,sz.399001,-0.247583757,-0.176384105,-0.196800985,-0.118497657,-0.256884693,-0.208916263,-0.362342148,1.137405087,0.539737293
2020/9/21,sz.399001,-0.088309358,-0.153838153,-0.103385568,-0.178726367,-0.112437864,-0.501498308,-0.596032973,-0.544560432,-0.624786565
2020/9/22,sz.399001,-0.231286634,-0.202389643,-0.200357148,-0.258161064,-0.172496246,-0.684651877,-0.851586549,-0.704810879,-0.757372475
2020/9/23,sz.399001,-0.235849083,-0.242117234,-0.19422413,-0.203569955,-0.251706301,-1.05199497,-0.950013753,0.39303397,-0.535797726
2020/9/24,sz.399001,-0.252478615,-0.307731313,-0.304975529,-0.388477763,-0.197269577,-0.758247557,-0.942257932,-1.569915875,-0.905114417
2020/9/25,sz.399001,-0.341698206,-0.386031586,-0.338090308,-0.390010564,-0.381654463,-1.568462332,-1.482819272,-0.069524716,1.604983043
2020/9/28,sz.399001,-0.351725231,-0.404052093,-0.345602858,-0.423556853,-0.383182931,-1.811278915,-1.618292106,-0.337564215,-1.038428358
2020/9/29,sz.399001,-0.362303971,-0.356387167,-0.316335395,-0.335494813,-0.41663435,-1.791652504,-1.564942813,0.68369396,-0.156247205
2020/9/30,sz.399001,-0.295970647,-0.310455642,-0.293484764,-0.331239929,-0.328821351,-1.802954625,-1.590877743,-0.021307958,2.599951802
2020/10/9,sz.399001,-0.162740932,-0.132372055,-0.096734079,-0.090665587,-0.324578499,-1.053716841,-0.747555427,1.942991869,0.202455496
2020/10/12,sz.399001,-0.021604043,0.108774931,0.053172558,0.173215823,-0.084684504,0.267530942,0.512152893,2.073703587,-0.455161861
2020/10/13,sz.399001,0.161743108,0.179373708,0.205172819,0.230246045,0.178450648,-0.334043696,-0.005350196,0.389662731,0.157941335
2020/10/14,sz.399001,0.22631634,0.1550321,0.231607006,0.162489487,0.235319587,-0.310416726,-0.005006489,-0.583522676,-0.461347829
2020/10/15,sz.399001,0.176930216,0.12697988,0.201459439,0.120808202,0.167754645,-0.625667686,-0.351141785,-0.383324369,-0.354487998
2020/10/16,sz.399001,0.119896433,0.082110072,0.089351663,0.062738786,0.126191236,-0.983212706,-0.687444073,-0.51395767,-0.600184037
2020/10/19,sz.399001,0.136750101,0.078948079,0.059704409,-0.007537094,0.06828604,-0.923451254,-0.686965872,-0.613845571,-0.630167956
