date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/6/8,sh.000001,-1.443161854,-1.496144313,-1.399550821,-1.476260551,-1.498004449,-0.941040201,-1.064823527,0.175394326,-0.159127446
2020/6/9,sh.000001,-1.452244486,-1.469914126,-1.404293877,-1.407934809,-1.472026136,-1.181737434,-1.252660513,0.522459333,-0.296551598
2020/6/10,sh.000001,-1.408647478,-1.491442739,-1.397191972,-1.45397768,-1.403687138,-1.193977574,-1.312962364,-0.413780524,-0.215999787
2020/6/11,sh.000001,-1.451292973,-1.486529181,-1.481661495,-1.539124823,-1.449738942,-0.912707212,-0.948130902,-0.735621227,0.409939404
2020/6/12,sh.000001,-1.685137816,-1.56982016,-1.629259024,-1.543431412,-1.534902604,-0.887785755,-1.067171793,-0.073813783,0.380246408
2020/6/15,sh.000001,-1.568291315,-1.598525722,-1.564314799,-1.654114464,-1.539210029,-0.809321714,-0.912995985,-0.952214861,0.112875419
2020/6/16,sh.000001,-1.551405377,-1.564152015,-1.493070117,-1.498694674,-1.649914555,-1.02620854,-1.094484556,1.258280761,0.328521419
2020/6/17,sh.000001,-1.477728204,-1.546162785,-1.456144536,-1.483332148,-1.494464611,-0.902551464,-1.03733262,0.088067614,0.046604262
2020/6/18,sh.000001,-1.488089422,-1.522799584,-1.4521537,-1.470508871,-1.479099105,-0.640470698,-0.945337276,0.067037781,-0.325595089
2020/6/19,sh.000001,-1.455015497,-1.409674323,-1.393533053,-1.365008627,-1.46627334,-0.579166377,-0.704672402,0.827083846,0.053126605
2020/6/22,sh.000001,-1.350649309,-1.372031234,-1.306969469,-1.373809565,-1.360752627,-0.540243233,-0.486526589,-0.109766768,0.029534488
2020/6/23,sh.000001,-1.372973689,-1.413073128,-1.341235612,-1.353883769,-1.369555273,-1.005501749,-0.815688701,0.123741268,-0.443358986
2020/6/24,sh.000001,-1.328070252,-1.373874748,-1.261513621,-1.320615,-1.349625611,-1.136465624,-0.883464516,0.231739442,2.487503555
2020/6/29,sh.000001,-1.327724989,-1.392582491,-1.334062848,-1.387799645,-1.316350387,-1.05554189,-0.908752911,-0.581897041,-0.167361186
2020/6/30,sh.000001,-1.357314733,-1.344558525,-1.284330491,-1.301527425,-1.383548067,-1.117314298,-0.881010983,0.664063565,0.881848663
2020/7/1,sh.000001,-1.260507939,-1.213050935,-1.210194775,-1.147641763,-1.297259108,-0.481046266,-0.293361469,1.20477567,0.354741396
2020/7/2,sh.000001,-1.13971208,-0.966640397,-1.073364784,-0.907023047,-1.14334359,0.803516104,0.583853534,1.878846774,3.308144119
2020/7/3,sh.000001,-0.841686269,-0.742125911,-0.766354227,-0.675140447,-0.90267819,1.541292426,1.047619871,1.77063214,1.072140923
2020/7/6,sh.000001,-0.530414998,-0.056118186,-0.453665652,-0.004310667,-0.670750601,3.55931719,2.575328844,5.091514473,1.462846857
2020/7/7,sh.000001,0.186521953,0.203501536,0.099786574,0.042093942,0.000209331,3.711539931,3.137973374,0.297413886,6.071275595
2020/7/8,sh.000001,0.025392745,0.257241623,0.067954614,0.25855292,0.046622944,2.940044075,2.353895459,1.521718633,2.737571955
2020/7/9,sh.000001,0.270163107,0.389046733,0.313840602,0.434219265,0.263123919,3.298979883,2.796009164,1.206119337,1.684410392
2020/7/10,sh.000001,0.327526809,0.300297733,0.235033433,0.18360524,0.438824346,2.602461849,2.405638285,-1.789307144,0.662232573
2020/7/13,sh.000001,0.180704836,0.395812731,0.222096874,0.406996856,0.188161697,2.62303476,2.520614246,1.553605587,0.204478579
2020/7/14,sh.000001,0.387257231,0.367663534,0.211076484,0.300197557,0.411596656,2.461717309,2.439072734,-0.78605726,4.571249245
2020/7/15,sh.000001,0.33919557,0.297850996,0.13524277,0.101579629,0.304776636,1.903679684,2.175095248,-1.440631713,-0.524261808
2020/7/16,sh.000001,0.095214486,0.078730935,-0.372036816,-0.461725885,0.106120172,1.88822524,2.213485348,-4.078633655,-0.787335381
2020/7/17,sh.000001,-0.431800217,-0.370351219,-0.478148447,-0.446712059,-0.457294632,0.460330611,0.651224475,0.074493519,-0.372841392
2020/7/20,sh.000001,-0.322250636,-0.142114002,-0.331174475,-0.074094167,-0.442277894,1.10256235,1.116909913,2.756754755,0.283386368
2020/7/21,sh.000001,-0.000613692,-0.058324304,-0.03324017,-0.048963583,-0.069587708,0.455965132,0.670059188,0.144549253,-0.199320821
2020/7/22,sh.000001,-0.057656635,0.110134268,0.008582492,-0.003257118,-0.044452248,0.827583227,1.088819793,0.29355713,-0.144469741
2020/7/23,sh.000001,-0.091190539,-0.059733437,-0.192653572,-0.033259064,0.001263085,0.977035577,1.139914822,-0.255275361,0.231422785
2020/7/24,sh.000001,-0.074499137,-0.123601507,-0.464386944,-0.511386514,-0.028744682,1.195225841,1.442962596,-3.50501517,-0.518675936
2020/7/27,sh.000001,-0.446709248,-0.484874455,-0.502822934,-0.479875399,-0.506964897,-0.197498187,-0.031424544,0.199382743,-0.566126783
2020/7/28,sh.000001,-0.388249986,-0.39817649,-0.376636291,-0.39518313,-0.475447668,-0.305888932,-0.131493065,0.59877803,-0.843403803
2020/7/29,sh.000001,-0.403636816,-0.214995096,-0.371055983,-0.147100902,-0.390738968,0.081679442,0.38042892,1.814633659,1.517665113
2020/7/30,sh.000001,-0.115608027,-0.148429627,-0.101899256,-0.175898792,-0.142608607,0.253733041,0.573796478,-0.249007907,2.529700003
2020/7/31,sh.000001,-0.185313567,-0.069084147,-0.178531808,-0.08952673,-0.171412084,0.39607315,0.726061283,0.595284136,1.492648218
2020/8/3,sh.000001,0.005459587,0.058540795,0.067846834,0.126396159,-0.085023265,0.981597139,1.346756568,1.534464612,0.076608221
2020/8/4,sh.000001,0.169765953,0.143972065,0.160427066,0.140261065,0.130941517,1.361767487,1.61001338,0.060984092,0.068449678
2020/8/5,sh.000001,0.121103238,0.116310802,0.090968024,0.162156491,0.144809113,0.745674812,0.974953185,0.118296541,0.026818994
2020/8/6,sh.000001,0.18581101,0.150035913,0.092672735,0.19530642,0.166708787,1.06709637,1.331023186,0.198359724,-0.300340606
2020/8/7,sh.000001,0.148038915,0.080967177,-0.006609238,0.074498786,0.199865147,0.943095286,1.257724897,-0.898334332,-0.271907702
2020/8/10,sh.000001,0.040152905,0.176915068,0.095315391,0.168443514,0.079034075,0.697227436,0.979560645,0.637022257,-0.209594731
2020/8/11,sh.000001,0.181078685,0.210856997,0.099237979,0.023292107,0.17299703,0.905185554,0.873783408,-1.073850901,-0.707355805
2020/8/12,sh.000001,-0.011950927,-0.061857736,-0.172371578,-0.055032669,0.027817461,0.663965271,0.604218668,-0.60359332,-0.402234481
2020/8/13,sh.000001,-0.009417145,-0.052847316,-8.20E-05,-0.04959169,-0.050522512,0.074780054,-0.153453401,0.00125376,-0.279683258
2020/8/14,sh.000001,-0.055848276,0.035943709,-0.025170485,0.097088259,-0.045080476,-0.124671649,-0.312933051,1.026666075,-0.626654323
2020/8/17,sh.000001,0.160342142,0.36645969,0.223351446,0.390287218,0.101627931,1.277482353,1.063296571,2.065488119,0.416390791
2020/8/18,sh.000001,0.41291061,0.388111402,0.45929596,0.436066702,0.394883775,0.690136467,0.703987583,0.282691027,-0.035312237
2020/8/19,sh.000001,0.422677828,0.37970904,0.360556243,0.276020309,0.440672141,0.962640207,0.746175396,-1.156350828,-0.394525326
2020/8/20,sh.000001,0.205124923,0.156924266,0.161452653,0.111244865,0.280594697,0.198092348,-0.034793091,-1.203898335,-0.647318989
2020/8/21,sh.000001,0.183824079,0.154545958,0.180934317,0.173771241,0.115787283,-0.326490812,-0.363015896,0.409864307,-0.755168469
2020/8/24,sh.000001,0.224239474,0.164396875,0.218322717,0.192233691,0.178325791,-0.558298904,-0.489328314,0.093398274,-0.126422788
2020/8/25,sh.000001,0.230797607,0.21015336,0.20390633,0.147304349,0.196791823,-0.439610931,-0.405802922,-0.358210532,-0.708275628
2020/8/26,sh.000001,0.152570022,0.112467947,0.03972041,-0.016015573,0.151853763,-0.250574942,-0.195827455,-1.205434212,-0.979822633
2020/8/27,sh.000001,0.010316652,-0.001969008,0.013056659,0.059886188,-0.011497845,-0.875893483,-0.720349102,0.511307611,-0.611531241
2020/8/28,sh.000001,0.057830719,0.199022731,0.112495639,0.259918287,0.064418642,-0.502717426,-0.216573171,1.401277163,-0.242076595
2020/8/31,sh.000001,0.318672495,0.336103631,0.32066392,0.229633954,0.264489551,0.065867885,0.249541432,-0.252772152,-0.33464751
2020/9/1,sh.000001,0.219150379,0.216613655,0.269359619,0.285251907,0.234199342,-0.767952649,-0.641819848,0.356620583,-0.226250956
2020/9/2,sh.000001,0.333224013,0.25673844,0.252578417,0.263625456,0.289828085,-0.609342611,-0.489684602,-0.191142183,-0.723200008
2020/9/3,sh.000001,0.272200156,0.272482875,0.241585251,0.189783481,0.268197438,-0.676943068,-0.44864663,-0.561139354,-0.869798673
2020/9/4,sh.000001,0.021144902,0.028800976,0.071108198,0.079458814,0.194341137,-1.044487968,-0.79300769,-0.824047303,-0.115828963
2020/9/7,sh.000001,0.071303755,0.05906815,-0.088954865,-0.154407946,0.083995065,-0.619479911,-0.391810496,-1.718668496,-0.819317034
2020/9/8,sh.000001,-0.109499107,-0.104016821,-0.123226229,-0.065644908,-0.149917069,-0.505544317,-0.69543319,0.611682089,-0.612692735
2020/9/9,sh.000001,-0.184565498,-0.233356971,-0.2645054,-0.295835422,-0.06113681,0.371549258,-0.5268034,-1.71167891,-0.389881452
2020/9/10,sh.000001,-0.179982044,-0.248760001,-0.305219684,-0.369615555,-0.291371984,-0.054079477,-0.780885779,-0.584808021,-0.943530684
2020/9/11,sh.000001,-0.389546763,-0.334206147,-0.331725308,-0.27453271,-0.365166431,-1.043808914,-1.224886195,0.670390299,-0.143578282
2020/9/14,sh.000001,-0.203422402,-0.255977114,-0.180268219,-0.205732722,-0.270065139,-1.128578174,-1.108485079,0.470489219,-0.95650143
2020/9/15,sh.000001,-0.198929162,-0.203323723,-0.17055573,-0.142900861,-0.201251802,-1.305643747,-1.249834497,0.42373929,-0.437256443
2020/9/16,sh.000001,-0.139382881,-0.18560189,-0.143246046,-0.186693577,-0.138407751,-1.275562131,-1.326703769,-0.35862908,3.53753375
2020/9/17,sh.000001,-0.19820374,-0.230401845,-0.227441085,-0.236947293,-0.182208963,-1.248428267,-1.02677352,-0.407210385,-0.805120371
2020/9/18,sh.000001,-0.222011264,-0.052205786,-0.152752299,0.015095059,-0.23247243,-0.666971967,-0.559428102,1.819763127,0.539737293
2020/9/21,sh.000001,0.06751849,-0.006592111,0.013375523,-0.063714767,0.019618823,-1.100459225,-0.958916731,-0.607469836,-0.624786565
2020/9/22,sh.000001,-0.1486723,-0.119506876,-0.163282273,-0.222542946,-0.059206294,-1.127586765,-1.109351508,-1.192716974,-0.757372475
2020/9/23,sh.000001,-0.192590439,-0.232808045,-0.166309803,-0.202392135,-0.218065289,-1.616454817,-1.339084799,0.110107893,-0.535797726
2020/9/24,sh.000001,-0.251830068,-0.323616262,-0.329113979,-0.413005552,-0.197910568,-1.206951959,-1.197233339,-1.586495982,-0.905114417
2020/9/25,sh.000001,-0.357655269,-0.419860186,-0.378348087,-0.427007553,-0.408564847,-1.663945456,-1.501584805,-0.143001881,1.604983043
2020/9/28,sh.000001,-0.392541637,-0.424634281,-0.367690941,-0.434023642,-0.422569565,-1.760326033,-1.590673158,-0.090808123,-1.038428358
2020/9/29,sh.000001,-0.367006315,-0.407485176,-0.334507817,-0.40859875,-0.429587015,-1.810839745,-1.609815575,0.152244803,-0.156247205
2020/9/30,sh.000001,-0.363831013,-0.399601987,-0.399573621,-0.432095736,-0.40415719,-1.787347789,-1.622326164,-0.213959382,2.599951802
2020/10/9,sh.000001,-0.252826875,-0.267208901,-0.183850685,-0.230833129,-0.427658735,-1.407684365,-1.1493692,1.469571579,0.202455496
2020/10/12,sh.000001,-0.16106277,0.025254899,-0.087170345,0.091002409,-0.22635708,-0.630319454,-0.408215968,2.333080941,-0.455161861
2020/10/13,sh.000001,0.083194523,0.035217758,0.093287341,0.095788459,0.0955409,-1.2266858,-0.952317294,-0.003908941,0.157941335
2020/10/14,sh.000001,0.085063396,0.004696576,0.087561213,0.025110858,0.100327879,-1.295013295,-1.0118013,-0.545443773,-0.461347829
2020/10/15,sh.000001,0.045330359,0.008243397,0.076514343,-0.00690915,0.029636565,-1.378184217,-1.151976585,-0.26934435,-0.354487998
2020/10/16,sh.000001,0.013902556,-0.012672695,0.035895906,0.00864449,-0.002389655,-1.342594562,-1.236198359,0.074268077,-0.600184037
